TRANSFER_ID,PAYER_ACCOUNT,PAYEE_ACCOUNT,CHANNEL,AMOUNT,CURRENCY,PAYER_COUNTRY,PAYEE_COUNTRY,BOOKED_DATE,BOOKED_AT
TX-001143,ACC-1031,ACC-1068,cash_deposit,148.18,EUR,PL,PL,2026-09-02,2026-09-02 20:11:45
TX-001144,ACC-1035,ACC-1048,card,260.10,EUR,ES,PL,2026-09-02,2026-09-02 10:01:00
TX-001145,ACC-1147,ACC-1016,wire,154.59,EUR,DE,ES,2026-09-02,2026-09-02 22:23:42
TX-001146,ACC-1037,ACC-1081,wire,41.06,EUR,IT,NL,2026-09-02,2026-09-02 01:36:12
TX-001147,ACC-1065,ACC-1129,card,144.01,EUR,FR,PL,2026-09-02,2026-09-02 01:30:39
TX-001148,ACC-1013,ACC-1080,card,425.39,EUR,ES,NL,2026-09-02,2026-09-02 05:47:57
TX-001149,ACC-1137,ACC-1146,card,59.87,EUR,IT,NL,2026-09-02,2026-09-02 06:49:08
TX-001150,ACC-1069,ACC-1016,cash_deposit,59.39,EUR,IT,ES,2026-09-02,2026-09-02 09:19:29
TX-001151,ACC-1037,ACC-1047,crypto,19.46,EUR,IT,IT,2026-09-02,2026-09-02 04:37:15
TX-001152,ACC-1149,ACC-1084,wire,493.59,EUR,FR,NL,2026-09-02,2026-09-02 19:37:27
TX-001153,ACC-1067,ACC-1049,card,45.44,EUR,FR,PL,2026-09-02,2026-09-02 14:44:21
TX-001154,ACC-1044,ACC-1026,crypto,242.83,EUR,FR,PL,2026-09-02,2026-09-02 05:55:28
TX-001155,ACC-1044,ACC-1098,card,130.24,EUR,FR,IT,2026-09-02,2026-09-02 06:23:25
TX-001156,ACC-1075,ACC-1096,card,23.92,EUR,PL,FR,2026-09-02,2026-09-02 16:55:22
TX-001157,ACC-1091,ACC-1134,wire,160.79,EUR,PL,IT,2026-09-02,2026-09-02 09:10:45
TX-001158,ACC-1129,ACC-1036,wire,104.38,EUR,PL,ES,2026-09-02,2026-09-02 01:35:13
TX-001159,ACC-1036,ACC-1046,card,47.40,EUR,ES,NL,2026-09-02,2026-09-02 00:37:12
TX-001160,ACC-1000,ACC-1030,wire,128.77,EUR,NL,PL,2026-09-02,2026-09-02 20:27:33
TX-001161,ACC-1126,ACC-1073,card,411.19,EUR,DE,ES,2026-09-02,2026-09-02 11:39:07
TX-001162,ACC-1125,ACC-1121,wire,67.79,EUR,DE,DE,2026-09-02,2026-09-02 19:16:20
TX-001163,ACC-1043,ACC-1061,wire,61.63,EUR,IT,FR,2026-09-02,2026-09-02 20:21:12
TX-001164,ACC-1018,ACC-1110,wire,398.58,EUR,FR,IT,2026-09-02,2026-09-02 02:06:17
TX-001165,ACC-1092,ACC-1075,wire,314.31,EUR,IT,PL,2026-09-02,2026-09-02 08:00:51
TX-001166,ACC-1118,ACC-1019,wire,126.89,EUR,FR,NL,2026-09-02,2026-09-02 09:02:23
TX-001167,ACC-1005,ACC-1096,wire,69.22,EUR,IT,FR,2026-09-02,2026-09-02 17:19:14
TX-001168,ACC-1096,ACC-1034,wire,134.73,EUR,FR,FR,2026-09-02,2026-09-02 16:34:00
TX-001169,ACC-1113,ACC-1117,card,275.07,EUR,ES,IT,2026-09-02,2026-09-02 22:36:07
TX-001170,ACC-1046,ACC-1038,card,400.38,EUR,NL,NL,2026-09-02,2026-09-02 13:20:53
TX-001171,ACC-1134,ACC-1075,card,133.35,EUR,IT,PL,2026-09-02,2026-09-02 23:43:02
TX-001172,ACC-1043,ACC-1024,card,173.78,EUR,IT,ES,2026-09-02,2026-09-02 09:19:27
TX-001173,ACC-1121,ACC-1006,card,88.31,EUR,DE,ES,2026-09-02,2026-09-02 07:42:21
TX-001174,ACC-1052,ACC-1127,wire,130.58,EUR,DE,DE,2026-09-02,2026-09-02 01:30:00
TX-001175,ACC-1014,ACC-1032,cash_deposit,608.77,EUR,PL,DE,2026-09-02,2026-09-02 20:30:53
TX-001176,ACC-1031,ACC-1046,wire,349.66,EUR,PL,NL,2026-09-02,2026-09-02 14:17:30
TX-001177,ACC-1093,ACC-1060,wire,215.39,EUR,NL,NL,2026-09-02,2026-09-02 06:12:43
TX-001178,ACC-1063,ACC-1079,cash_deposit,39.60,EUR,ES,IT,2026-09-02,2026-09-02 20:32:21
TX-001179,ACC-1121,ACC-1010,wire,338.53,EUR,DE,ES,2026-09-02,2026-09-02 09:32:34
TX-001180,ACC-1036,ACC-1101,wire,44.12,EUR,ES,PL,2026-09-02,2026-09-02 09:39:00
TX-001181,ACC-1038,ACC-1082,cash_deposit,516.41,EUR,NL,IT,2026-09-02,2026-09-02 01:45:02
TX-001182,ACC-1021,ACC-1057,wire,55.70,EUR,PL,ES,2026-09-02,2026-09-02 12:41:01
TX-001183,ACC-1149,ACC-1051,wire,100.54,EUR,FR,FR,2026-09-02,2026-09-02 10:26:37
TX-001184,ACC-1095,ACC-1019,wire,17.52,EUR,IT,NL,2026-09-02,2026-09-02 11:24:57
TX-001185,ACC-1145,ACC-1045,wire,73.63,EUR,FR,FR,2026-09-02,2026-09-02 03:27:14
TX-001186,ACC-1089,ACC-1066,card,495.32,EUR,NL,DE,2026-09-02,2026-09-02 10:11:12
TX-001187,ACC-1093,ACC-1074,cash_deposit,250.19,EUR,NL,ES,2026-09-02,2026-09-02 14:48:41
TX-001188,ACC-1116,ACC-1109,wire,327.00,EUR,DE,PL,2026-09-02,2026-09-02 03:06:19
TX-001189,ACC-1041,ACC-1074,wire,240.67,EUR,PL,ES,2026-09-02,2026-09-02 18:12:33
TX-001190,ACC-1010,ACC-1127,card,110.93,EUR,ES,DE,2026-09-02,2026-09-02 15:19:51
TX-001191,ACC-1148,ACC-1009,wire,83.01,EUR,PL,DE,2026-09-02,2026-09-02 10:54:47
TX-001192,ACC-1112,ACC-1071,card,50.79,EUR,DE,NL,2026-09-02,2026-09-02 17:47:51
TX-001193,ACC-1065,ACC-1082,crypto,204.39,EUR,FR,IT,2026-09-02,2026-09-02 22:21:37
TX-001194,ACC-1118,ACC-1050,card,87.54,EUR,FR,PL,2026-09-02,2026-09-02 03:39:16
TX-001195,ACC-1061,ACC-1135,card,99.93,EUR,FR,DE,2026-09-02,2026-09-02 19:49:50
TX-001196,ACC-1055,ACC-1127,card,145.80,EUR,IT,DE,2026-09-02,2026-09-02 13:16:26
TX-001197,ACC-1032,ACC-1117,card,227.47,EUR,DE,IT,2026-09-02,2026-09-02 21:36:55
TX-001198,ACC-1019,ACC-1012,wire,54.76,EUR,NL,NL,2026-09-02,2026-09-02 04:27:51
TX-001199,ACC-1095,ACC-1105,card,590.86,EUR,IT,NL,2026-09-02,2026-09-02 08:56:44
TX-001200,ACC-1047,ACC-1120,wire,126.63,EUR,IT,FR,2026-09-02,2026-09-02 20:22:18
TX-001201,ACC-1087,ACC-1142,wire,221.45,EUR,PL,DE,2026-09-02,2026-09-02 06:26:37
TX-001202,ACC-1110,ACC-1107,crypto,41.89,EUR,IT,DE,2026-09-02,2026-09-02 09:20:34
TX-001203,ACC-1084,ACC-1026,card,662.80,EUR,NL,PL,2026-09-02,2026-09-02 06:27:15
TX-001204,ACC-1132,ACC-1085,card,399.11,EUR,FR,ES,2026-09-02,2026-09-02 23:49:50
TX-001205,ACC-1069,ACC-1027,card,131.35,EUR,IT,ES,2026-09-02,2026-09-02 08:51:46
TX-001206,ACC-1129,ACC-1023,wire,31.26,EUR,PL,FR,2026-09-02,2026-09-02 20:58:29
TX-001207,ACC-1062,ACC-1038,wire,161.09,EUR,PL,NL,2026-09-02,2026-09-02 16:16:21
TX-001208,ACC-1036,ACC-1015,wire,189.32,EUR,ES,DE,2026-09-02,2026-09-02 06:55:49
TX-001209,ACC-1039,ACC-1013,wire,59.74,EUR,FR,ES,2026-09-02,2026-09-02 12:41:30
TX-001210,ACC-1036,ACC-1084,wire,435.41,EUR,ES,NL,2026-09-02,2026-09-02 23:40:26
TX-001211,ACC-1089,ACC-1097,card,460.63,EUR,NL,FR,2026-09-02,2026-09-02 09:40:05
TX-001212,ACC-1063,ACC-1126,card,206.06,EUR,ES,DE,2026-09-02,2026-09-02 01:47:05
TX-001213,ACC-1062,ACC-1076,card,271.37,EUR,PL,NL,2026-09-02,2026-09-02 05:27:27
TX-001214,ACC-1026,ACC-1117,wire,206.94,EUR,PL,IT,2026-09-02,2026-09-02 01:07:23
TX-001215,ACC-1064,ACC-1087,wire,495.61,EUR,DE,PL,2026-09-02,2026-09-02 22:00:07
TX-001216,ACC-1029,ACC-1054,cash_deposit,137.82,EUR,FR,FR,2026-09-02,2026-09-02 11:48:27
TX-001217,ACC-1069,ACC-1094,wire,37.70,EUR,IT,ES,2026-09-02,2026-09-02 23:40:33
TX-001218,ACC-1149,ACC-1101,wire,623.31,EUR,FR,PL,2026-09-02,2026-09-02 15:18:36
TX-001219,ACC-1149,ACC-1082,wire,450.27,EUR,FR,IT,2026-09-02,2026-09-02 11:55:19
TX-001220,ACC-1018,ACC-1067,card,129.12,EUR,FR,FR,2026-09-02,2026-09-02 12:25:25
TX-001221,ACC-1121,ACC-1140,wire,48.10,EUR,DE,PL,2026-09-02,2026-09-02 09:42:39
TX-001222,ACC-1110,ACC-1111,wire,251.06,EUR,IT,IT,2026-09-02,2026-09-02 01:27:09
TX-001223,ACC-1038,ACC-1036,wire,175.21,EUR,NL,ES,2026-09-02,2026-09-02 20:32:53
TX-001224,ACC-1058,ACC-1148,wire,498.03,EUR,NL,PL,2026-09-02,2026-09-02 20:57:18
TX-001225,ACC-1082,ACC-1073,wire,181.95,EUR,IT,ES,2026-09-02,2026-09-02 18:55:48
TX-001226,ACC-1089,ACC-1075,cash_deposit,102.54,EUR,NL,PL,2026-09-02,2026-09-02 20:27:15
TX-001227,ACC-1090,ACC-1054,card,248.92,EUR,NL,FR,2026-09-02,2026-09-02 05:23:27
TX-001228,ACC-1010,ACC-1077,wire,592.28,EUR,ES,IT,2026-09-02,2026-09-02 10:10:17
TX-001229,ACC-1051,ACC-1032,cash_deposit,277.54,EUR,FR,DE,2026-09-02,2026-09-02 00:45:21
TX-001230,ACC-1055,ACC-1114,cash_deposit,294.84,EUR,IT,PL,2026-09-02,2026-09-02 06:15:08
TX-001231,ACC-1024,ACC-1127,wire,133.55,EUR,ES,DE,2026-09-02,2026-09-02 19:21:50
TX-001232,ACC-1032,ACC-1040,wire,126.07,EUR,DE,IT,2026-09-02,2026-09-02 23:11:25
TX-001233,ACC-1027,ACC-1059,wire,240.66,EUR,ES,PL,2026-09-02,2026-09-02 21:46:49
TX-001234,ACC-1101,ACC-1078,crypto,371.20,EUR,PL,IT,2026-09-02,2026-09-02 15:51:37
TX-001235,ACC-1145,ACC-1034,wire,265.34,EUR,FR,FR,2026-09-02,2026-09-02 03:28:03
TX-001236,ACC-1016,ACC-1099,card,612.63,EUR,ES,PL,2026-09-02,2026-09-02 18:39:52
TX-001237,ACC-1110,ACC-1088,crypto,660.10,EUR,IT,ES,2026-09-02,2026-09-02 03:22:55
TX-001238,ACC-1052,ACC-1144,cash_deposit,91.27,EUR,DE,FR,2026-09-02,2026-09-02 16:35:49
TX-001239,ACC-1087,ACC-1042,card,63.37,EUR,PL,ES,2026-09-02,2026-09-02 08:25:35
TX-001240,ACC-1114,ACC-1014,card,87.83,EUR,PL,PL,2026-09-02,2026-09-02 05:54:20
TX-001241,ACC-1106,ACC-1005,cash_deposit,76.54,EUR,NL,IT,2026-09-02,2026-09-02 13:33:53
TX-001242,ACC-1042,ACC-1005,card,150.75,EUR,ES,IT,2026-09-02,2026-09-02 15:11:07
TX-001243,ACC-1026,ACC-1092,cash_deposit,61.36,EUR,PL,IT,2026-09-02,2026-09-02 10:28:03
TX-001244,ACC-1008,ACC-1036,wire,99.87,EUR,NL,ES,2026-09-02,2026-09-02 16:28:29
TX-001245,ACC-1040,ACC-1137,card,35.17,EUR,IT,IT,2026-09-02,2026-09-02 16:34:44
TX-001246,ACC-1099,ACC-1103,wire,1938.58,EUR,PL,FR,2026-09-02,2026-09-02 22:46:09
TX-001247,ACC-1015,ACC-1121,card,75.32,EUR,DE,DE,2026-09-02,2026-09-02 11:27:39
TX-001248,ACC-1121,ACC-1072,cash_deposit,65.06,EUR,DE,IT,2026-09-02,2026-09-02 10:00:59
TX-001249,ACC-1039,ACC-1032,wire,368.70,EUR,FR,DE,2026-09-02,2026-09-02 19:49:18
TX-001250,ACC-1019,ACC-1146,wire,561.75,EUR,NL,NL,2026-09-02,2026-09-02 19:50:57
TX-001251,ACC-1121,ACC-1070,wire,228.30,EUR,DE,ES,2026-09-02,2026-09-02 22:09:30
TX-001252,ACC-1120,ACC-1048,card,150.95,EUR,FR,PL,2026-09-02,2026-09-02 15:15:13
TX-001253,ACC-1094,ACC-1032,cash_deposit,268.11,EUR,ES,DE,2026-09-02,2026-09-02 08:37:30
TX-001254,ACC-1060,ACC-1131,wire,367.18,EUR,NL,FR,2026-09-02,2026-09-02 23:32:11
TX-001255,ACC-1054,ACC-1011,card,52.62,EUR,FR,NL,2026-09-02,2026-09-02 03:18:46
TX-001256,ACC-1106,ACC-1142,cash_deposit,138.25,EUR,NL,DE,2026-09-02,2026-09-02 01:02:36
TX-001257,ACC-1109,ACC-1055,card,195.61,EUR,PL,IT,2026-09-02,2026-09-02 03:45:00
TX-001258,ACC-1067,ACC-1113,crypto,59.49,EUR,FR,ES,2026-09-02,2026-09-02 01:42:17
TX-001259,ACC-1118,ACC-1039,card,380.97,EUR,FR,FR,2026-09-02,2026-09-02 15:47:02
TX-001260,ACC-1013,ACC-1051,wire,123.33,EUR,ES,FR,2026-09-02,2026-09-02 11:19:01
TX-001261,SMURF-01,MULE-HUB-01,cash_deposit,980.42,EUR,ES,FR,2026-09-02,2026-09-02 09:44:48
TX-001262,SMURF-01,MULE-HUB-01,cash_deposit,912.88,EUR,ES,FR,2026-09-02,2026-09-02 12:47:37
TX-001263,SMURF-01,MULE-HUB-01,cash_deposit,912.37,EUR,ES,FR,2026-09-02,2026-09-02 09:06:24
TX-001264,SMURF-01,MULE-HUB-01,cash_deposit,966.50,EUR,ES,FR,2026-09-02,2026-09-02 09:53:45
TX-001265,SMURF-02,MULE-HUB-01,cash_deposit,922.64,EUR,FR,FR,2026-09-02,2026-09-02 10:03:19
TX-001266,SMURF-02,MULE-HUB-01,cash_deposit,912.12,EUR,FR,FR,2026-09-02,2026-09-02 09:00:07
TX-001267,SMURF-02,MULE-HUB-01,cash_deposit,903.36,EUR,FR,FR,2026-09-02,2026-09-02 14:50:19
TX-001268,SMURF-02,MULE-HUB-01,cash_deposit,912.08,EUR,FR,FR,2026-09-02,2026-09-02 10:02:27
TX-001269,SMURF-03,MULE-HUB-01,cash_deposit,955.43,EUR,DE,FR,2026-09-02,2026-09-02 17:11:12
TX-001270,SMURF-03,MULE-HUB-01,cash_deposit,936.33,EUR,DE,FR,2026-09-02,2026-09-02 15:16:42
TX-001271,SMURF-03,MULE-HUB-01,cash_deposit,935.75,EUR,DE,FR,2026-09-02,2026-09-02 15:04:38
TX-001272,SMURF-03,MULE-HUB-01,cash_deposit,955.16,EUR,DE,FR,2026-09-02,2026-09-02 17:41:26
TX-001273,SMURF-04,MULE-HUB-01,cash_deposit,922.88,EUR,FR,FR,2026-09-02,2026-09-02 13:32:22
TX-001274,SMURF-04,MULE-HUB-01,cash_deposit,924.13,EUR,FR,FR,2026-09-02,2026-09-02 16:43:16
TX-001275,SMURF-04,MULE-HUB-01,cash_deposit,965.07,EUR,FR,FR,2026-09-02,2026-09-02 12:18:35
TX-001276,SMURF-04,MULE-HUB-01,cash_deposit,969.28,EUR,FR,FR,2026-09-02,2026-09-02 13:21:43
TX-001277,SMURF-05,MULE-HUB-01,cash_deposit,928.47,EUR,FR,FR,2026-09-02,2026-09-02 11:22:02
TX-001278,SMURF-05,MULE-HUB-01,cash_deposit,948.44,EUR,FR,FR,2026-09-02,2026-09-02 15:14:40
TX-001279,SMURF-05,MULE-HUB-01,cash_deposit,922.98,EUR,FR,FR,2026-09-02,2026-09-02 11:54:08
TX-001280,SMURF-05,MULE-HUB-01,cash_deposit,909.51,EUR,FR,FR,2026-09-02,2026-09-02 09:32:32
TX-001281,SMURF-06,MULE-HUB-01,cash_deposit,926.46,EUR,FR,FR,2026-09-02,2026-09-02 15:32:03
TX-001282,SMURF-06,MULE-HUB-01,cash_deposit,922.06,EUR,FR,FR,2026-09-02,2026-09-02 15:30:27
TX-001283,SMURF-06,MULE-HUB-01,cash_deposit,984.54,EUR,FR,FR,2026-09-02,2026-09-02 13:22:33
TX-001284,SMURF-06,MULE-HUB-01,cash_deposit,970.00,EUR,FR,FR,2026-09-02,2026-09-02 15:37:51
TX-001285,SMURF-07,MULE-HUB-01,cash_deposit,954.87,EUR,DE,FR,2026-09-02,2026-09-02 10:06:06
TX-001286,SMURF-07,MULE-HUB-01,cash_deposit,979.32,EUR,DE,FR,2026-09-02,2026-09-02 16:24:21
TX-001287,SMURF-07,MULE-HUB-01,cash_deposit,917.19,EUR,DE,FR,2026-09-02,2026-09-02 11:48:20
TX-001288,SMURF-07,MULE-HUB-01,cash_deposit,905.80,EUR,DE,FR,2026-09-02,2026-09-02 14:09:45
TX-001289,SMURF-08,MULE-HUB-01,cash_deposit,946.84,EUR,DE,FR,2026-09-02,2026-09-02 09:58:57
TX-001290,SMURF-08,MULE-HUB-01,cash_deposit,973.81,EUR,DE,FR,2026-09-02,2026-09-02 16:20:08
TX-001291,SMURF-08,MULE-HUB-01,cash_deposit,924.15,EUR,DE,FR,2026-09-02,2026-09-02 17:08:04
TX-001292,SMURF-08,MULE-HUB-01,cash_deposit,952.02,EUR,DE,FR,2026-09-02,2026-09-02 13:12:36
TX-001293,SMURF-09,MULE-HUB-01,cash_deposit,920.53,EUR,IT,FR,2026-09-02,2026-09-02 15:14:01
TX-001294,SMURF-09,MULE-HUB-01,cash_deposit,942.94,EUR,IT,FR,2026-09-02,2026-09-02 10:10:19
TX-001295,SMURF-09,MULE-HUB-01,cash_deposit,973.58,EUR,IT,FR,2026-09-02,2026-09-02 14:23:18
TX-001296,SMURF-09,MULE-HUB-01,cash_deposit,923.55,EUR,IT,FR,2026-09-02,2026-09-02 12:48:05
TX-001297,SMURF-10,MULE-HUB-01,cash_deposit,923.58,EUR,ES,FR,2026-09-02,2026-09-02 10:12:06
TX-001298,SMURF-10,MULE-HUB-01,cash_deposit,976.72,EUR,ES,FR,2026-09-02,2026-09-02 13:28:09
TX-001299,SMURF-10,MULE-HUB-01,cash_deposit,937.41,EUR,ES,FR,2026-09-02,2026-09-02 16:16:00
TX-001300,SMURF-10,MULE-HUB-01,cash_deposit,967.74,EUR,ES,FR,2026-09-02,2026-09-02 09:46:55
TX-001301,SMURF-11,MULE-HUB-01,cash_deposit,939.13,EUR,ES,FR,2026-09-02,2026-09-02 14:41:44
TX-001302,SMURF-11,MULE-HUB-01,cash_deposit,954.32,EUR,ES,FR,2026-09-02,2026-09-02 15:33:04
TX-001303,SMURF-11,MULE-HUB-01,cash_deposit,960.88,EUR,ES,FR,2026-09-02,2026-09-02 11:47:11
TX-001304,SMURF-11,MULE-HUB-01,cash_deposit,902.79,EUR,ES,FR,2026-09-02,2026-09-02 13:49:01
TX-001305,SMURF-12,MULE-HUB-01,cash_deposit,950.35,EUR,IT,FR,2026-09-02,2026-09-02 12:56:47
TX-001306,SMURF-12,MULE-HUB-01,cash_deposit,960.34,EUR,IT,FR,2026-09-02,2026-09-02 12:08:54
TX-001307,SMURF-12,MULE-HUB-01,cash_deposit,952.95,EUR,IT,FR,2026-09-02,2026-09-02 14:48:55
TX-001308,SMURF-12,MULE-HUB-01,cash_deposit,926.72,EUR,IT,FR,2026-09-02,2026-09-02 17:15:10
TX-001309,MULE-HUB-01,RELAY-01,wire,22226.40,EUR,FR,PL,2026-09-02,2026-09-02 19:12:52
TX-001310,RELAY-01,OFFSHORE-77,crypto,21893.00,EUR,PL,KY,2026-09-02,2026-09-02 22:12:52
TX-001311,MULE-HUB-01,RELAY-02,wire,22226.40,EUR,FR,NL,2026-09-02,2026-09-02 21:25:22
TX-001312,RELAY-02,OFFSHORE-77,crypto,21893.00,EUR,NL,KY,2026-09-02,2026-09-02 23:25:22
TX-001313,SHELL-A,SHELL-B,wire,23400.00,EUR,ES,ES,2026-09-02,2026-09-02 11:21:26
TX-001314,SHELL-B,SHELL-C,wire,22815.00,EUR,ES,FR,2026-09-02,2026-09-02 10:30:35
TX-001315,SHELL-C,SHELL-D,wire,22244.62,EUR,FR,IT,2026-09-02,2026-09-02 10:21:00
TX-001316,SHELL-D,SHELL-A,wire,21688.50,EUR,IT,ES,2026-09-02,2026-09-02 11:29:13
TX-001317,SHELL-A,SHELL-B,wire,21146.29,EUR,ES,ES,2026-09-02,2026-09-02 16:23:38
TX-001318,SHELL-B,SHELL-C,wire,20617.63,EUR,ES,FR,2026-09-02,2026-09-02 15:31:18
TX-001319,SHELL-C,SHELL-D,wire,20102.19,EUR,FR,IT,2026-09-02,2026-09-02 15:50:43
TX-001320,SHELL-D,SHELL-A,wire,19599.64,EUR,IT,ES,2026-09-02,2026-09-02 15:45:25
