TRANSFER_ID,PAYER_ACCOUNT,PAYEE_ACCOUNT,CHANNEL,AMOUNT,CURRENCY,PAYER_COUNTRY,PAYEE_COUNTRY,BOOKED_DATE,BOOKED_AT
TX-001803,ACC-1081,ACC-1143,card,72.96,EUR,NL,PL,2026-09-03,2026-09-03 00:02:55
TX-001804,ACC-1102,ACC-1082,card,187.34,EUR,NL,IT,2026-09-03,2026-09-03 13:44:20
TX-001805,ACC-1128,ACC-1102,wire,943.01,EUR,ES,NL,2026-09-03,2026-09-03 00:06:06
TX-001806,ACC-1048,ACC-1119,cash_deposit,63.21,EUR,PL,PL,2026-09-03,2026-09-03 20:51:06
TX-001807,ACC-1007,ACC-1008,card,320.17,EUR,PL,NL,2026-09-03,2026-09-03 11:59:44
TX-001808,ACC-1138,ACC-1137,card,94.86,EUR,IT,IT,2026-09-03,2026-09-03 16:39:21
TX-001809,ACC-1144,ACC-1011,card,141.27,EUR,FR,NL,2026-09-03,2026-09-03 12:16:20
TX-001810,ACC-1129,ACC-1010,wire,155.78,EUR,PL,ES,2026-09-03,2026-09-03 19:33:19
TX-001811,ACC-1086,ACC-1122,card,717.16,EUR,NL,IT,2026-09-03,2026-09-03 09:40:06
TX-001812,ACC-1071,ACC-1034,wire,1690.61,EUR,NL,FR,2026-09-03,2026-09-03 07:03:09
TX-001813,ACC-1097,ACC-1108,card,68.53,EUR,FR,NL,2026-09-03,2026-09-03 20:09:50
TX-001814,ACC-1103,ACC-1112,wire,33.53,EUR,FR,DE,2026-09-03,2026-09-03 21:00:46
TX-001815,ACC-1074,ACC-1026,crypto,206.09,EUR,ES,PL,2026-09-03,2026-09-03 07:48:02
TX-001816,ACC-1052,ACC-1037,card,141.63,EUR,DE,IT,2026-09-03,2026-09-03 17:10:22
TX-001817,ACC-1139,ACC-1017,card,23.86,EUR,FR,IT,2026-09-03,2026-09-03 12:28:17
TX-001818,ACC-1002,ACC-1081,card,61.73,EUR,ES,NL,2026-09-03,2026-09-03 02:05:53
TX-001819,ACC-1064,ACC-1031,cash_deposit,327.23,EUR,DE,PL,2026-09-03,2026-09-03 16:07:28
TX-001820,ACC-1080,ACC-1070,wire,270.38,EUR,NL,ES,2026-09-03,2026-09-03 12:04:11
TX-001821,ACC-1100,ACC-1109,wire,202.71,EUR,PL,PL,2026-09-03,2026-09-03 04:20:45
TX-001822,ACC-1024,ACC-1073,crypto,74.01,EUR,ES,ES,2026-09-03,2026-09-03 19:05:06
TX-001823,ACC-1098,ACC-1024,wire,60.48,EUR,IT,ES,2026-09-03,2026-09-03 02:58:48
TX-001824,ACC-1065,ACC-1113,crypto,441.60,EUR,FR,ES,2026-09-03,2026-09-03 18:10:49
TX-001825,ACC-1008,ACC-1147,cash_deposit,163.60,EUR,NL,DE,2026-09-03,2026-09-03 13:32:56
TX-001826,ACC-1033,ACC-1140,card,36.66,EUR,ES,PL,2026-09-03,2026-09-03 23:31:13
TX-001827,ACC-1147,ACC-1094,card,24.65,EUR,DE,ES,2026-09-03,2026-09-03 18:38:18
TX-001828,ACC-1116,ACC-1036,card,458.23,EUR,DE,ES,2026-09-03,2026-09-03 09:05:02
TX-001829,ACC-1058,ACC-1059,card,102.08,EUR,NL,PL,2026-09-03,2026-09-03 04:41:46
TX-001830,ACC-1017,ACC-1028,wire,40.74,EUR,IT,FR,2026-09-03,2026-09-03 17:05:07
TX-001831,ACC-1110,ACC-1071,wire,155.99,EUR,IT,NL,2026-09-03,2026-09-03 18:14:28
TX-001832,ACC-1021,ACC-1107,card,1214.15,EUR,PL,DE,2026-09-03,2026-09-03 01:46:29
TX-001833,ACC-1135,ACC-1016,wire,1022.07,EUR,DE,ES,2026-09-03,2026-09-03 03:17:38
TX-001834,ACC-1116,ACC-1109,wire,114.54,EUR,DE,PL,2026-09-03,2026-09-03 23:48:48
TX-001835,ACC-1114,ACC-1125,wire,22.56,EUR,PL,DE,2026-09-03,2026-09-03 05:26:23
TX-001836,ACC-1019,ACC-1102,wire,87.15,EUR,NL,NL,2026-09-03,2026-09-03 04:54:38
TX-001837,ACC-1073,ACC-1138,crypto,28.64,EUR,ES,IT,2026-09-03,2026-09-03 00:27:08
TX-001838,ACC-1008,ACC-1051,cash_deposit,396.61,EUR,NL,FR,2026-09-03,2026-09-03 08:02:30
TX-001839,ACC-1096,ACC-1097,wire,645.67,EUR,FR,FR,2026-09-03,2026-09-03 16:41:51
TX-001840,ACC-1046,ACC-1049,card,211.33,EUR,NL,PL,2026-09-03,2026-09-03 07:49:58
TX-001841,ACC-1043,ACC-1066,wire,476.23,EUR,IT,DE,2026-09-03,2026-09-03 04:58:55
TX-001842,ACC-1053,ACC-1085,wire,320.37,EUR,DE,ES,2026-09-03,2026-09-03 07:48:16
TX-001843,ACC-1060,ACC-1004,crypto,20.83,EUR,NL,PL,2026-09-03,2026-09-03 00:55:40
TX-001844,ACC-1061,ACC-1105,card,1153.50,EUR,FR,NL,2026-09-03,2026-09-03 09:02:02
TX-001845,ACC-1079,ACC-1021,card,67.14,EUR,IT,PL,2026-09-03,2026-09-03 20:09:47
TX-001846,ACC-1088,ACC-1089,cash_deposit,680.23,EUR,ES,NL,2026-09-03,2026-09-03 09:45:34
TX-001847,ACC-1027,ACC-1038,crypto,108.58,EUR,ES,NL,2026-09-03,2026-09-03 21:40:27
TX-001848,ACC-1091,ACC-1146,wire,113.44,EUR,PL,NL,2026-09-03,2026-09-03 10:42:10
TX-001849,ACC-1127,ACC-1125,wire,406.19,EUR,DE,DE,2026-09-03,2026-09-03 17:28:08
TX-001850,ACC-1021,ACC-1032,card,306.58,EUR,PL,DE,2026-09-03,2026-09-03 19:05:36
TX-001851,ACC-1107,ACC-1039,wire,89.91,EUR,DE,FR,2026-09-03,2026-09-03 01:15:30
TX-001852,ACC-1016,ACC-1031,cash_deposit,223.05,EUR,ES,PL,2026-09-03,2026-09-03 04:10:16
TX-001853,ACC-1000,ACC-1025,wire,50.02,EUR,NL,FR,2026-09-03,2026-09-03 10:36:13
TX-001854,ACC-1090,ACC-1060,wire,71.72,EUR,NL,NL,2026-09-03,2026-09-03 11:01:29
TX-001855,ACC-1079,ACC-1109,cash_deposit,46.00,EUR,IT,PL,2026-09-03,2026-09-03 18:57:58
TX-001856,ACC-1130,ACC-1057,card,181.54,EUR,PL,ES,2026-09-03,2026-09-03 03:38:12
TX-001857,ACC-1041,ACC-1016,wire,406.32,EUR,PL,ES,2026-09-03,2026-09-03 16:56:38
TX-001858,ACC-1117,ACC-1100,wire,27.64,EUR,IT,PL,2026-09-03,2026-09-03 04:18:49
TX-001859,ACC-1140,ACC-1074,wire,895.98,EUR,PL,ES,2026-09-03,2026-09-03 09:16:17
TX-001860,ACC-1002,ACC-1042,cash_deposit,187.49,EUR,ES,ES,2026-09-03,2026-09-03 14:24:09
TX-001861,ACC-1067,ACC-1094,card,107.08,EUR,FR,ES,2026-09-03,2026-09-03 11:49:14
TX-001862,ACC-1113,ACC-1033,cash_deposit,145.96,EUR,ES,ES,2026-09-03,2026-09-03 12:53:02
TX-001863,ACC-1029,ACC-1022,cash_deposit,313.81,EUR,FR,FR,2026-09-03,2026-09-03 05:25:05
TX-001864,ACC-1133,ACC-1149,crypto,146.85,EUR,IT,FR,2026-09-03,2026-09-03 00:42:55
TX-001865,ACC-1010,ACC-1124,card,222.01,EUR,ES,ES,2026-09-03,2026-09-03 08:09:10
TX-001866,ACC-1102,ACC-1011,wire,168.37,EUR,NL,NL,2026-09-03,2026-09-03 16:07:21
TX-001867,ACC-1003,ACC-1032,wire,427.69,EUR,IT,DE,2026-09-03,2026-09-03 03:50:20
TX-001868,ACC-1000,ACC-1098,card,262.93,EUR,NL,IT,2026-09-03,2026-09-03 00:01:25
TX-001869,ACC-1046,ACC-1066,cash_deposit,154.96,EUR,NL,DE,2026-09-03,2026-09-03 01:18:06
TX-001870,ACC-1063,ACC-1128,card,204.42,EUR,ES,ES,2026-09-03,2026-09-03 18:30:54
TX-001871,ACC-1026,ACC-1104,cash_deposit,155.76,EUR,PL,PL,2026-09-03,2026-09-03 09:50:49
TX-001872,ACC-1014,ACC-1070,wire,123.86,EUR,PL,ES,2026-09-03,2026-09-03 03:17:01
TX-001873,ACC-1107,ACC-1045,wire,48.89,EUR,DE,FR,2026-09-03,2026-09-03 06:02:19
TX-001874,ACC-1051,ACC-1004,cash_deposit,29.91,EUR,FR,PL,2026-09-03,2026-09-03 00:48:24
TX-001875,ACC-1049,ACC-1004,cash_deposit,105.64,EUR,PL,PL,2026-09-03,2026-09-03 08:10:57
TX-001876,ACC-1124,ACC-1104,crypto,115.47,EUR,ES,PL,2026-09-03,2026-09-03 19:46:40
TX-001877,ACC-1100,ACC-1114,wire,281.07,EUR,PL,PL,2026-09-03,2026-09-03 09:36:44
TX-001878,ACC-1045,ACC-1086,card,200.23,EUR,FR,NL,2026-09-03,2026-09-03 23:26:46
TX-001879,ACC-1128,ACC-1003,card,52.20,EUR,ES,IT,2026-09-03,2026-09-03 13:15:13
TX-001880,ACC-1137,ACC-1138,card,38.57,EUR,IT,IT,2026-09-03,2026-09-03 21:58:27
TX-001881,ACC-1121,ACC-1069,card,23.92,EUR,DE,IT,2026-09-03,2026-09-03 00:14:26
TX-001882,ACC-1037,ACC-1047,wire,153.64,EUR,IT,IT,2026-09-03,2026-09-03 13:59:54
TX-001883,ACC-1125,ACC-1120,wire,295.37,EUR,DE,FR,2026-09-03,2026-09-03 17:45:59
TX-001884,ACC-1082,ACC-1091,wire,458.93,EUR,IT,PL,2026-09-03,2026-09-03 00:06:51
TX-001885,ACC-1146,ACC-1026,wire,241.94,EUR,NL,PL,2026-09-03,2026-09-03 19:44:28
TX-001886,ACC-1056,ACC-1061,wire,75.04,EUR,DE,FR,2026-09-03,2026-09-03 08:40:22
TX-001887,ACC-1077,ACC-1081,wire,286.73,EUR,IT,NL,2026-09-03,2026-09-03 22:50:22
TX-001888,ACC-1069,ACC-1108,wire,104.33,EUR,IT,NL,2026-09-03,2026-09-03 18:55:01
TX-001889,ACC-1085,ACC-1124,wire,71.80,EUR,ES,ES,2026-09-03,2026-09-03 09:10:49
TX-001890,ACC-1139,ACC-1131,card,151.18,EUR,FR,FR,2026-09-03,2026-09-03 08:30:10
TX-001891,ACC-1069,ACC-1022,card,185.79,EUR,IT,FR,2026-09-03,2026-09-03 23:10:08
TX-001892,ACC-1078,ACC-1066,crypto,66.15,EUR,IT,DE,2026-09-03,2026-09-03 23:26:32
TX-001893,ACC-1093,ACC-1078,wire,40.21,EUR,NL,IT,2026-09-03,2026-09-03 23:25:34
TX-001894,ACC-1135,ACC-1093,crypto,481.71,EUR,DE,NL,2026-09-03,2026-09-03 08:00:43
TX-001895,ACC-1010,ACC-1050,wire,157.18,EUR,ES,PL,2026-09-03,2026-09-03 10:48:28
TX-001896,ACC-1062,ACC-1008,wire,213.34,EUR,PL,NL,2026-09-03,2026-09-03 05:15:56
TX-001897,ACC-1142,ACC-1123,wire,274.13,EUR,DE,ES,2026-09-03,2026-09-03 08:29:19
TX-001898,ACC-1093,ACC-1035,wire,30.82,EUR,NL,ES,2026-09-03,2026-09-03 18:44:17
TX-001899,ACC-1024,ACC-1012,card,294.54,EUR,ES,NL,2026-09-03,2026-09-03 04:44:35
TX-001900,ACC-1130,ACC-1087,card,484.50,EUR,PL,PL,2026-09-03,2026-09-03 13:27:42
TX-001901,ACC-1106,ACC-1146,card,870.09,EUR,NL,NL,2026-09-03,2026-09-03 06:57:43
TX-001902,ACC-1118,ACC-1028,wire,53.87,EUR,FR,FR,2026-09-03,2026-09-03 18:39:00
TX-001903,ACC-1056,ACC-1016,card,340.39,EUR,DE,ES,2026-09-03,2026-09-03 03:44:53
TX-001904,ACC-1092,ACC-1043,cash_deposit,48.49,EUR,IT,IT,2026-09-03,2026-09-03 09:13:22
TX-001905,ACC-1066,ACC-1042,wire,83.20,EUR,DE,ES,2026-09-03,2026-09-03 07:27:16
TX-001906,ACC-1143,ACC-1093,wire,73.16,EUR,PL,NL,2026-09-03,2026-09-03 02:07:18
TX-001907,ACC-1012,ACC-1143,cash_deposit,226.53,EUR,NL,PL,2026-09-03,2026-09-03 23:45:31
TX-001908,ACC-1011,ACC-1129,card,25.67,EUR,NL,PL,2026-09-03,2026-09-03 15:35:05
TX-001909,ACC-1106,ACC-1120,card,28.01,EUR,NL,FR,2026-09-03,2026-09-03 05:50:50
TX-001910,ACC-1126,ACC-1083,wire,73.32,EUR,DE,NL,2026-09-03,2026-09-03 04:56:24
TX-001911,ACC-1120,ACC-1025,card,432.63,EUR,FR,FR,2026-09-03,2026-09-03 13:05:18
TX-001912,ACC-1019,ACC-1127,wire,719.30,EUR,NL,DE,2026-09-03,2026-09-03 12:36:08
TX-001913,ACC-1043,ACC-1031,card,319.03,EUR,IT,PL,2026-09-03,2026-09-03 04:45:29
TX-001914,ACC-1049,ACC-1084,card,199.05,EUR,PL,NL,2026-09-03,2026-09-03 19:02:54
TX-001915,ACC-1024,ACC-1052,card,183.43,EUR,ES,DE,2026-09-03,2026-09-03 18:05:32
TX-001916,ACC-1027,ACC-1030,card,110.10,EUR,ES,PL,2026-09-03,2026-09-03 15:38:10
TX-001917,ACC-1051,ACC-1118,card,65.66,EUR,FR,FR,2026-09-03,2026-09-03 20:35:44
TX-001918,ACC-1003,ACC-1031,wire,88.93,EUR,IT,PL,2026-09-03,2026-09-03 06:38:47
TX-001919,ACC-1096,ACC-1094,wire,59.27,EUR,FR,ES,2026-09-03,2026-09-03 04:42:29
TX-001920,ACC-1017,ACC-1039,wire,230.12,EUR,IT,FR,2026-09-03,2026-09-03 08:31:57
TX-001921,SHELL-A,SHELL-B,wire,23400.00,EUR,ES,ES,2026-09-03,2026-09-03 11:51:31
TX-001922,SHELL-B,SHELL-C,wire,22815.00,EUR,ES,FR,2026-09-03,2026-09-03 11:15:51
TX-001923,SHELL-C,SHELL-D,wire,22244.62,EUR,FR,IT,2026-09-03,2026-09-03 10:13:05
TX-001924,SHELL-D,SHELL-A,wire,21688.50,EUR,IT,ES,2026-09-03,2026-09-03 10:48:27
TX-001925,SHELL-A,SHELL-B,wire,21146.29,EUR,ES,ES,2026-09-03,2026-09-03 16:00:59
TX-001926,SHELL-B,SHELL-C,wire,20617.63,EUR,ES,FR,2026-09-03,2026-09-03 15:39:26
TX-001927,SHELL-C,SHELL-D,wire,20102.19,EUR,FR,IT,2026-09-03,2026-09-03 16:41:37
TX-001928,SHELL-D,SHELL-A,wire,19599.64,EUR,IT,ES,2026-09-03,2026-09-03 16:49:02
