TAP_FILE_ID,SENDER_PLMN,SENDER_NAME,RECIPIENT_PLMN,RECIPIENT_NAME,EVENT_TYPE,IMSI,CHARGED_UNITS,CHARGE_SDR,TAX_SDR,EVENT_DATE,EVENT_AT,SETTLEMENT_STATUS
TAP-20260901-00323,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000009,490,5.2694,0.7904,2026-09-01,2026-09-01 19:15:24,ACCEPTED
TAP-20260901-00324,00119,Quartz Mobile,00103,Cinder Wireless,MTC,001030000000010,37,7.0854,1.0628,2026-09-01,2026-09-01 17:45:31,ACCEPTED
TAP-20260901-00325,00114,Lumen Wireless,00106,Fjord Telecom,SMS_MO,001060000000003,10,0.6446,0.0967,2026-09-01,2026-09-01 18:09:11,ACCEPTED
TAP-20260901-00326,00114,Lumen Wireless,00104,Delta Cell,MTC,001040000000011,19,3.4355,0.5153,2026-09-01,2026-09-01 12:38:54,ACCEPTED
TAP-20260901-00327,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000002,891,9.7273,1.4591,2026-09-01,2026-09-01 19:19:19,ACCEPTED
TAP-20260901-00328,00112,Juniper Mobile,00107,Granite Mobile,MTC,001070000000014,9,1.5150,0.2272,2026-09-01,2026-09-01 09:22:29,ACCEPTED
TAP-20260901-00329,00112,Juniper Mobile,00101,Aurora Telecom,MTC,001010000000013,36,6.3165,0.9475,2026-09-01,2026-09-01 20:55:29,ACCEPTED
TAP-20260901-00330,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000008,6,0.3656,0.0548,2026-09-01,2026-09-01 19:13:31,ACCEPTED
TAP-20260901-00331,00107,Granite Mobile,00108,Harbor Wireless,SMS_MO,001080000000008,8,0.4496,0.0674,2026-09-01,2026-09-01 18:41:32,ACCEPTED
TAP-20260901-00332,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000011,144,1.6506,0.2476,2026-09-01,2026-09-01 16:34:02,ACCEPTED
TAP-20260901-00333,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000014,13,5.5600,0.8340,2026-09-01,2026-09-01 11:37:22,ACCEPTED
TAP-20260901-00334,00112,Juniper Mobile,00101,Aurora Telecom,MOC,001010000000003,14,5.9510,0.8926,2026-09-01,2026-09-01 05:55:19,ACCEPTED
TAP-20260901-00335,00104,Delta Cell,00113,Kestrel Telecom,MOC,001130000000009,31,13.5820,2.0373,2026-09-01,2026-09-01 04:33:21,ACCEPTED
TAP-20260901-00336,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000006,25,4.7565,0.7135,2026-09-01,2026-09-01 21:52:07,ACCEPTED
TAP-20260901-00337,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000015,10,0.6478,0.0972,2026-09-01,2026-09-01 17:55:34,ACCEPTED
TAP-20260901-00338,00111,Ivory Cellular,00105,Ember Networks,MOC,001050000000001,37,15.3496,2.3024,2026-09-01,2026-09-01 02:33:15,ACCEPTED
TAP-20260901-00339,00116,Northwind Mobile,00103,Cinder Wireless,SMS_MO,001030000000008,9,0.5587,0.0838,2026-09-01,2026-09-01 11:42:57,ACCEPTED
TAP-20260901-00340,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000005,230,2.5385,0.3808,2026-09-01,2026-09-01 06:32:27,ACCEPTED
TAP-20260901-00341,00119,Quartz Mobile,00103,Cinder Wireless,GPRS,001030000000009,628,6.5731,0.9860,2026-09-01,2026-09-01 11:40:09,ACCEPTED
TAP-20260901-00342,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000010,18,7.3282,1.0992,2026-09-01,2026-09-01 06:52:26,ACCEPTED
TAP-20260901-00343,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000006,715,8.3190,1.2479,2026-09-01,2026-09-01 10:06:57,ACCEPTED
TAP-20260901-00344,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000012,31,12.7247,1.9087,2026-09-01,2026-09-01 06:41:44,ACCEPTED
TAP-20260901-00345,00119,Quartz Mobile,00103,Cinder Wireless,GPRS,001030000000012,790,9.0352,1.3553,2026-09-01,2026-09-01 23:52:30,ACCEPTED
TAP-20260901-00346,00112,Juniper Mobile,00101,Aurora Telecom,MTC,001010000000007,28,4.7009,0.7051,2026-09-01,2026-09-01 01:53:50,ACCEPTED
TAP-20260901-00347,00103,Cinder Wireless,00112,Juniper Mobile,GPRS,001120000000005,414,4.3248,0.6487,2026-09-01,2026-09-01 16:58:20,ACCEPTED
TAP-20260901-00348,00114,Lumen Wireless,00106,Fjord Telecom,MOC,001060000000003,14,6.3171,0.9476,2026-09-01,2026-09-01 05:01:13,ACCEPTED
TAP-20260901-00349,00119,Quartz Mobile,00103,Cinder Wireless,SMS_MO,001030000000006,8,0.5089,0.0763,2026-09-01,2026-09-01 21:40:34,ACCEPTED
TAP-20260901-00350,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000006,8,0.4821,0.0723,2026-09-01,2026-09-01 13:22:40,ACCEPTED
TAP-20260901-00351,00111,Ivory Cellular,00101,Aurora Telecom,GPRS,001010000000011,659,7.4036,1.1105,2026-09-01,2026-09-01 18:43:14,ACCEPTED
TAP-20260901-00352,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000015,316,3.6219,0.5433,2026-09-01,2026-09-01 09:02:00,ACCEPTED
TAP-20260901-00353,00114,Lumen Wireless,00102,Borealis Mobile,MTC,001020000000009,13,2.4244,0.3637,2026-09-01,2026-09-01 02:45:27,ACCEPTED
TAP-20260901-00354,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000013,39,16.4077,2.4612,2026-09-01,2026-09-01 12:05:41,ACCEPTED
TAP-20260901-00355,00107,Granite Mobile,00105,Ember Networks,MTC,001050000000004,27,5.1435,0.7715,2026-09-01,2026-09-01 16:18:51,ACCEPTED
TAP-20260901-00356,00107,Granite Mobile,00105,Ember Networks,MTC,001050000000010,33,6.3889,0.9583,2026-09-01,2026-09-01 08:08:52,ACCEPTED
TAP-20260901-00357,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000006,19,8.5060,1.2759,2026-09-01,2026-09-01 10:05:47,ACCEPTED
TAP-20260901-00358,00108,Harbor Wireless,00107,Granite Mobile,SMS_MO,001070000000005,7,0.4398,0.0660,2026-09-01,2026-09-01 12:59:54,ACCEPTED
TAP-20260901-00359,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000006,3,1.2199,0.1830,2026-09-01,2026-09-01 20:51:04,ACCEPTED
TAP-20260901-00360,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000001,500,16.7110,2.5066,2026-09-01,2026-09-01 20:45:12,ACCEPTED
TAP-20260901-00361,00104,Delta Cell,00113,Kestrel Telecom,MOC,001130000000010,2,0.8230,0.1234,2026-09-01,2026-09-01 10:46:56,ACCEPTED
TAP-20260901-00362,00116,Northwind Mobile,00103,Cinder Wireless,MOC,001030000000011,26,11.1278,1.6692,2026-09-01,2026-09-01 17:10:34,ACCEPTED
TAP-20260901-00363,00119,Quartz Mobile,00103,Cinder Wireless,SMS_MO,001030000000015,9,0.5779,0.0867,2026-09-01,2026-09-01 05:30:19,DISPUTED
TAP-20260901-00364,00101,Aurora Telecom,00116,Northwind Mobile,GPRS,001160000000010,290,3.2879,0.4932,2026-09-01,2026-09-01 10:48:59,ACCEPTED
TAP-20260901-00365,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000010,888,9.6159,1.4424,2026-09-01,2026-09-01 17:53:16,ACCEPTED
TAP-20260901-00366,00119,Quartz Mobile,00103,Cinder Wireless,GPRS,001030000000003,30,0.3146,0.0472,2026-09-01,2026-09-01 14:35:45,ACCEPTED
TAP-20260901-00367,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000009,27,12.1002,1.8150,2026-09-01,2026-09-01 00:36:37,ACCEPTED
TAP-20260901-00368,00101,Aurora Telecom,00111,Ivory Cellular,MOC,001110000000008,9,4.0225,0.6034,2026-09-01,2026-09-01 18:04:41,ACCEPTED
TAP-20260901-00369,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000010,399,4.5037,0.6756,2026-09-01,2026-09-01 04:09:34,REJECTED
TAP-20260901-00370,00112,Juniper Mobile,00101,Aurora Telecom,MTC,001010000000015,24,4.5593,0.6839,2026-09-01,2026-09-01 20:54:34,ACCEPTED
TAP-20260901-00371,00101,Aurora Telecom,00111,Ivory Cellular,GPRS,001110000000001,154,1.7317,0.2598,2026-09-01,2026-09-01 21:48:45,ACCEPTED
TAP-20260901-00372,00116,Northwind Mobile,00101,Aurora Telecom,SMS_MO,001010000000015,11,0.6692,0.1004,2026-09-01,2026-09-01 21:01:24,ACCEPTED
TAP-20260901-00373,00114,Lumen Wireless,00102,Borealis Mobile,MOC,001020000000005,18,7.5727,1.1359,2026-09-01,2026-09-01 21:15:14,ACCEPTED
TAP-20260901-00374,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000015,38,16.2331,2.4350,2026-09-01,2026-09-01 01:08:32,ACCEPTED
TAP-20260901-00375,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000003,18,7.7647,1.1647,2026-09-01,2026-09-01 16:42:06,REJECTED
TAP-20260901-00376,00114,Lumen Wireless,00102,Borealis Mobile,SMS_MO,001020000000012,12,0.7670,0.1150,2026-09-01,2026-09-01 14:04:36,ACCEPTED
TAP-20260901-00377,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000004,625,7.1718,1.0758,2026-09-01,2026-09-01 22:25:53,ACCEPTED
TAP-20260901-00378,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000015,308,3.3974,0.5096,2026-09-01,2026-09-01 21:50:48,ACCEPTED
TAP-20260901-00379,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000012,101,1.1409,0.1711,2026-09-01,2026-09-01 13:56:49,ACCEPTED
TAP-20260901-00380,00113,Kestrel Telecom,00104,Delta Cell,SMS_MO,001040000000011,6,0.3625,0.0544,2026-09-01,2026-09-01 18:16:37,ACCEPTED
TAP-20260901-00381,00114,Lumen Wireless,00106,Fjord Telecom,MOC,001060000000006,34,14.6790,2.2018,2026-09-01,2026-09-01 21:39:51,ACCEPTED
TAP-20260901-00382,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000012,526,5.9908,0.8986,2026-09-01,2026-09-01 20:10:42,ACCEPTED
TAP-20260901-00383,00111,Ivory Cellular,00105,Ember Networks,SMS_MO,001050000000001,5,0.2836,0.0425,2026-09-01,2026-09-01 05:33:12,ACCEPTED
TAP-20260901-00384,00112,Juniper Mobile,00107,Granite Mobile,GPRS,001070000000010,784,8.4481,1.2672,2026-09-01,2026-09-01 03:40:56,ACCEPTED
TAP-20260901-00385,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000014,363,4.2488,0.6373,2026-09-01,2026-09-01 19:24:39,ACCEPTED
TAP-20260901-00386,00119,Quartz Mobile,00103,Cinder Wireless,MOC,001030000000008,26,11.7247,1.7587,2026-09-01,2026-09-01 18:22:52,ACCEPTED
TAP-20260901-00387,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000005,104,1.1921,0.1788,2026-09-01,2026-09-01 21:06:50,ACCEPTED
TAP-20260901-00388,00116,Northwind Mobile,00101,Aurora Telecom,MTC,001010000000004,15,2.7755,0.4163,2026-09-01,2026-09-01 21:30:06,ACCEPTED
TAP-20260901-00389,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000015,363,3.7174,0.5576,2026-09-01,2026-09-01 12:32:05,ACCEPTED
TAP-20260901-00390,00114,Lumen Wireless,00102,Borealis Mobile,SMS_MO,001020000000012,7,0.4509,0.0676,2026-09-01,2026-09-01 06:21:06,ACCEPTED
TAP-20260901-00391,00113,Kestrel Telecom,00104,Delta Cell,SMS_MO,001040000000003,3,0.1934,0.0290,2026-09-01,2026-09-01 15:11:15,REJECTED
TAP-20260901-00392,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000015,5,0.8613,0.1292,2026-09-01,2026-09-01 19:58:33,DISPUTED
TAP-20260901-00393,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000007,21,3.6895,0.5534,2026-09-01,2026-09-01 23:34:05,ACCEPTED
TAP-20260901-00394,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000008,34,6.2069,0.9310,2026-09-01,2026-09-01 05:56:52,ACCEPTED
TAP-20260901-00395,00112,Juniper Mobile,00107,Granite Mobile,MTC,001070000000008,40,6.8950,1.0342,2026-09-01,2026-09-01 12:51:01,ACCEPTED
TAP-20260901-00396,00111,Ivory Cellular,00101,Aurora Telecom,SMS_MO,001010000000008,6,0.3619,0.0543,2026-09-01,2026-09-01 16:47:33,ACCEPTED
TAP-20260901-00397,00119,Quartz Mobile,00103,Cinder Wireless,MOC,001030000000008,18,7.8350,1.1752,2026-09-01,2026-09-01 05:02:25,ACCEPTED
TAP-20260901-00398,00112,Juniper Mobile,00107,Granite Mobile,MTC,001070000000011,27,5.0557,0.7584,2026-09-01,2026-09-01 04:36:10,ACCEPTED
TAP-20260901-00399,00113,Kestrel Telecom,00108,Harbor Wireless,GPRS,001080000000005,353,4.1629,0.6244,2026-09-01,2026-09-01 01:12:28,ACCEPTED
TAP-20260901-00400,00114,Lumen Wireless,00102,Borealis Mobile,GPRS,001020000000009,641,7.1828,1.0774,2026-09-01,2026-09-01 02:45:24,ACCEPTED
TAP-20260901-00401,00101,Aurora Telecom,00111,Ivory Cellular,MTC,001110000000011,22,4.2629,0.6394,2026-09-01,2026-09-01 22:30:53,DISPUTED
TAP-20260901-00402,00111,Ivory Cellular,00101,Aurora Telecom,GPRS,001010000000014,532,5.5102,0.8265,2026-09-01,2026-09-01 06:43:44,ACCEPTED
TAP-20260901-00403,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000015,9,1.6306,0.2446,2026-09-01,2026-09-01 06:58:06,ACCEPTED
TAP-20260901-00404,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000012,11,0.6899,0.1035,2026-09-01,2026-09-01 08:14:15,ACCEPTED
TAP-20260901-00405,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000011,26,11.0182,1.6527,2026-09-01,2026-09-01 18:35:35,ACCEPTED
TAP-20260901-00406,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000010,40,16.4048,2.4607,2026-09-01,2026-09-01 00:22:52,ACCEPTED
TAP-20260901-00407,00102,Borealis Mobile,00114,Lumen Wireless,MOC,001140000000015,10,4.2345,0.6352,2026-09-01,2026-09-01 21:47:43,ACCEPTED
TAP-20260901-00408,00108,Harbor Wireless,00107,Granite Mobile,SMS_MO,001070000000006,9,0.5260,0.0789,2026-09-01,2026-09-01 18:29:35,ACCEPTED
TAP-20260901-00409,00116,Northwind Mobile,00105,Ember Networks,MTC,001050000000002,19,3.2752,0.4913,2026-09-01,2026-09-01 08:04:16,ACCEPTED
TAP-20260901-00410,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000015,15,5.8809,0.8821,2026-09-01,2026-09-01 03:11:47,ACCEPTED
TAP-20260901-00411,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000013,319,3.6115,0.5417,2026-09-01,2026-09-01 15:23:06,DISPUTED
TAP-20260901-00412,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000005,28,5.0030,0.7504,2026-09-01,2026-09-01 16:20:01,REJECTED
TAP-20260901-00413,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000003,31,13.8907,2.0836,2026-09-01,2026-09-01 23:36:56,ACCEPTED
TAP-20260901-00414,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000005,844,8.6915,1.3037,2026-09-01,2026-09-01 23:46:53,ACCEPTED
TAP-20260901-00415,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000009,296,3.4128,0.5119,2026-09-01,2026-09-01 15:22:01,ACCEPTED
TAP-20260901-00416,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000002,13,5.1740,0.7761,2026-09-01,2026-09-01 11:28:02,ACCEPTED
TAP-20260901-00417,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000002,12,0.6796,0.1019,2026-09-01,2026-09-01 15:43:50,ACCEPTED
TAP-20260901-00418,00113,Kestrel Telecom,00108,Harbor Wireless,MOC,001080000000012,36,13.9451,2.0918,2026-09-01,2026-09-01 14:38:14,ACCEPTED
TAP-20260901-00419,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000007,9,3.9017,0.5853,2026-09-01,2026-09-01 00:36:59,ACCEPTED
TAP-20260901-00420,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000008,34,13.8028,2.0704,2026-09-01,2026-09-01 19:26:06,ACCEPTED
TAP-20260901-00421,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000009,270,9.5736,1.4360,2026-09-01,2026-09-01 01:24:01,ACCEPTED
TAP-20260901-00422,00113,Kestrel Telecom,00104,Delta Cell,SMS_MO,001040000000009,2,0.1282,0.0192,2026-09-01,2026-09-01 13:56:16,ACCEPTED
TAP-20260901-00423,00119,Quartz Mobile,00103,Cinder Wireless,GPRS,001030000000002,408,4.5550,0.6832,2026-09-01,2026-09-01 04:57:08,ACCEPTED
TAP-20260901-00424,00114,Lumen Wireless,00106,Fjord Telecom,GPRS,001060000000014,716,8.3517,1.2528,2026-09-01,2026-09-01 06:49:36,ACCEPTED
TAP-20260901-00425,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000015,25,10.3432,1.5515,2026-09-01,2026-09-01 10:52:15,ACCEPTED
TAP-20260901-00426,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000002,764,8.1092,1.2164,2026-09-01,2026-09-01 13:12:27,ACCEPTED
TAP-20260901-00427,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000015,764,8.5949,1.2892,2026-09-01,2026-09-01 06:55:30,DISPUTED
TAP-20260901-00428,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000008,20,3.7001,0.5550,2026-09-01,2026-09-01 09:06:53,DISPUTED
TAP-20260901-00429,00112,Juniper Mobile,00103,Cinder Wireless,MTC,001030000000001,24,4.4357,0.6654,2026-09-01,2026-09-01 08:52:38,ACCEPTED
TAP-20260901-00430,00113,Kestrel Telecom,00102,Borealis Mobile,MOC,001020000000008,25,9.9169,1.4875,2026-09-01,2026-09-01 03:24:37,ACCEPTED
TAP-20260901-00431,00112,Juniper Mobile,00101,Aurora Telecom,SMS_MO,001010000000002,4,0.2525,0.0379,2026-09-01,2026-09-01 22:27:13,ACCEPTED
TAP-20260901-00432,00113,Kestrel Telecom,00108,Harbor Wireless,GPRS,001080000000011,73,0.8576,0.1286,2026-09-01,2026-09-01 20:40:21,REJECTED
TAP-20260901-00433,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000013,6,1.0983,0.1647,2026-09-01,2026-09-01 11:43:13,ACCEPTED
TAP-20260901-00434,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000008,162,1.7692,0.2654,2026-09-01,2026-09-01 07:28:44,ACCEPTED
TAP-20260901-00435,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000013,15,2.7953,0.4193,2026-09-01,2026-09-01 15:35:36,ACCEPTED
TAP-20260901-00436,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000005,44,0.5093,0.0764,2026-09-01,2026-09-01 06:54:25,ACCEPTED
TAP-20260901-00437,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000012,768,8.1206,1.2181,2026-09-01,2026-09-01 09:25:59,DISPUTED
TAP-20260901-00438,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000011,21,8.1977,1.2297,2026-09-01,2026-09-01 06:27:54,ACCEPTED
TAP-20260901-00439,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000015,34,6.2912,0.9437,2026-09-01,2026-09-01 06:59:56,ACCEPTED
TAP-20260901-00440,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000011,171,1.7778,0.2667,2026-09-01,2026-09-01 12:11:39,ACCEPTED
TAP-20260901-00441,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000002,19,8.2412,1.2362,2026-09-01,2026-09-01 04:29:25,ACCEPTED
TAP-20260901-00442,00114,Lumen Wireless,00106,Fjord Telecom,MTC,001060000000008,37,6.4697,0.9705,2026-09-01,2026-09-01 00:58:57,ACCEPTED
TAP-20260901-00443,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000006,12,1.9874,0.2981,2026-09-01,2026-09-01 23:36:30,REJECTED
TAP-20260901-00444,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000010,406,4.7806,0.7171,2026-09-01,2026-09-01 18:40:43,ACCEPTED
TAP-20260901-00445,00113,Kestrel Telecom,00102,Borealis Mobile,SMS_MO,001020000000002,4,0.2214,0.0332,2026-09-01,2026-09-01 21:19:21,REJECTED
TAP-20260901-00446,00112,Juniper Mobile,00101,Aurora Telecom,SMS_MO,001010000000007,7,0.4475,0.0671,2026-09-01,2026-09-01 13:27:53,DISPUTED
TAP-20260901-00447,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000015,38,7.0934,1.0640,2026-09-01,2026-09-01 04:45:40,ACCEPTED
TAP-20260901-00448,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000004,36,15.1539,2.2731,2026-09-01,2026-09-01 07:57:38,ACCEPTED
TAP-20260901-00449,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000006,112,1.2151,0.1823,2026-09-01,2026-09-01 12:49:19,ACCEPTED
TAP-20260901-00450,00119,Quartz Mobile,00103,Cinder Wireless,MOC,001030000000012,31,12.5337,1.8801,2026-09-01,2026-09-01 23:23:16,ACCEPTED
TAP-20260901-00451,00111,Ivory Cellular,00101,Aurora Telecom,SMS_MO,001010000000008,11,0.6076,0.0911,2026-09-01,2026-09-01 05:12:33,ACCEPTED
TAP-20260901-00452,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000011,511,5.4920,0.8238,2026-09-01,2026-09-01 10:50:30,ACCEPTED
TAP-20260901-00453,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000003,37,16.6842,2.5026,2026-09-01,2026-09-01 16:27:10,ACCEPTED
TAP-20260901-00454,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000012,665,7.4949,1.1242,2026-09-01,2026-09-01 19:10:45,ACCEPTED
TAP-20260901-00455,00114,Lumen Wireless,00102,Borealis Mobile,MOC,001020000000013,3,1.2376,0.1856,2026-09-01,2026-09-01 05:01:25,ACCEPTED
TAP-20260901-00456,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000010,499,5.2145,0.7822,2026-09-01,2026-09-01 23:50:06,ACCEPTED
TAP-20260901-00457,00114,Lumen Wireless,00104,Delta Cell,MOC,001040000000011,25,11.0910,1.6636,2026-09-01,2026-09-01 17:17:02,ACCEPTED
TAP-20260901-00458,00111,Ivory Cellular,00101,Aurora Telecom,SMS_MO,001010000000014,3,0.1890,0.0284,2026-09-01,2026-09-01 18:45:53,ACCEPTED
TAP-20260901-00459,00116,Northwind Mobile,00105,Ember Networks,GPRS,001050000000012,779,8.8559,1.3284,2026-09-01,2026-09-01 04:59:45,ACCEPTED
TAP-20260901-00460,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000002,14,2.3993,0.3599,2026-09-01,2026-09-01 11:45:48,ACCEPTED
TAP-20260901-00461,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000002,19,7.6367,1.1455,2026-09-01,2026-09-01 02:50:52,ACCEPTED
TAP-20260901-00462,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000014,17,7.3056,1.0958,2026-09-01,2026-09-01 19:04:40,ACCEPTED
TAP-20260901-00463,00116,Northwind Mobile,00105,Ember Networks,GPRS,001050000000013,847,9.3325,1.3999,2026-09-01,2026-09-01 22:47:34,ACCEPTED
TAP-20260901-00464,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000007,39,16.2388,2.4358,2026-09-01,2026-09-01 12:43:54,ACCEPTED
TAP-20260901-00465,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000015,406,4.6998,0.7050,2026-09-01,2026-09-01 14:31:44,ACCEPTED
TAP-20260901-00466,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000012,152,1.7314,0.2597,2026-09-01,2026-09-01 07:29:05,ACCEPTED
TAP-20260901-00467,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000005,12,2.2650,0.3397,2026-09-01,2026-09-01 00:16:57,ACCEPTED
TAP-20260901-00468,00103,Cinder Wireless,00112,Juniper Mobile,GPRS,001120000000015,492,5.7840,0.8676,2026-09-01,2026-09-01 08:01:10,ACCEPTED
TAP-20260901-00469,00103,Cinder Wireless,00112,Juniper Mobile,MOC,001120000000003,32,12.3792,1.8569,2026-09-01,2026-09-01 23:50:19,ACCEPTED
TAP-20260901-00470,00112,Juniper Mobile,00103,Cinder Wireless,SMS_MO,001030000000012,12,0.7270,0.1090,2026-09-01,2026-09-01 11:25:50,ACCEPTED
TAP-20260901-00471,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000002,34,14.5361,2.1804,2026-09-01,2026-09-01 03:15:31,ACCEPTED
TAP-20260901-00472,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000015,6,2.4440,0.3666,2026-09-01,2026-09-01 23:57:09,ACCEPTED
TAP-20260901-00473,00101,Aurora Telecom,00116,Northwind Mobile,SMS_MO,001160000000009,9,0.5535,0.0830,2026-09-01,2026-09-01 04:49:24,ACCEPTED
TAP-20260901-00474,00101,Aurora Telecom,00111,Ivory Cellular,GPRS,001110000000006,269,2.8458,0.4269,2026-09-01,2026-09-01 14:33:12,ACCEPTED
TAP-20260901-00475,00114,Lumen Wireless,00104,Delta Cell,GPRS,001040000000014,524,6.2109,0.9316,2026-09-01,2026-09-01 03:58:38,ACCEPTED
TAP-20260901-00476,00104,Delta Cell,00113,Kestrel Telecom,SMS_MO,001130000000007,2,0.1192,0.0179,2026-09-01,2026-09-01 08:00:36,ACCEPTED
TAP-20260901-00477,00114,Lumen Wireless,00106,Fjord Telecom,MTC,001060000000009,26,4.7899,0.7185,2026-09-01,2026-09-01 09:31:37,ACCEPTED
TAP-20260901-00478,00112,Juniper Mobile,00107,Granite Mobile,SMS_MO,001070000000014,8,0.5015,0.0752,2026-09-01,2026-09-01 05:32:58,ACCEPTED
TAP-20260901-00479,00112,Juniper Mobile,00101,Aurora Telecom,MTC,001010000000014,5,0.9438,0.1416,2026-09-01,2026-09-01 05:42:41,ACCEPTED
TAP-20260901-00480,00101,Aurora Telecom,00111,Ivory Cellular,MOC,001110000000012,38,15.1097,2.2665,2026-09-01,2026-09-01 06:46:35,ACCEPTED
TAP-20260901-00481,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000011,27,11.3683,1.7052,2026-09-01,2026-09-01 01:15:55,ACCEPTED
TAP-20260901-00482,00111,Ivory Cellular,00101,Aurora Telecom,SMS_MO,001010000000010,6,0.3844,0.0577,2026-09-01,2026-09-01 07:49:09,ACCEPTED
TAP-20260901-00483,00114,Lumen Wireless,00106,Fjord Telecom,MOC,001060000000004,2,0.9061,0.1359,2026-09-01,2026-09-01 18:32:57,ACCEPTED
TAP-20260901-00484,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000010,360,4.1106,0.6166,2026-09-01,2026-09-01 00:43:30,REJECTED
