TAP_FILE_ID,SENDER_PLMN,SENDER_NAME,RECIPIENT_PLMN,RECIPIENT_NAME,EVENT_TYPE,IMSI,CHARGED_UNITS,CHARGE_SDR,TAX_SDR,EVENT_DATE,EVENT_AT,SETTLEMENT_STATUS
TAP-20260903-01566,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000013,1,0.1794,0.0269,2026-09-03,2026-09-03 18:01:29,ACCEPTED
TAP-20260903-01567,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000015,9,3.7417,0.5613,2026-09-03,2026-09-03 04:57:32,ACCEPTED
TAP-20260903-01568,00111,Ivory Cellular,00102,Borealis Mobile,SMS_MO,001020000000012,3,0.1731,0.0260,2026-09-03,2026-09-03 07:30:31,ACCEPTED
TAP-20260903-01569,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000007,455,5.0982,0.7647,2026-09-03,2026-09-03 14:13:43,ACCEPTED
TAP-20260903-01570,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000011,72,0.8357,0.1254,2026-09-03,2026-09-03 21:23:45,ACCEPTED
TAP-20260903-01571,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000009,684,7.8386,1.1758,2026-09-03,2026-09-03 02:07:27,ACCEPTED
TAP-20260903-01572,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000014,38,7.1118,1.0668,2026-09-03,2026-09-03 12:59:40,ACCEPTED
TAP-20260903-01573,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000015,27,5.0804,0.7621,2026-09-03,2026-09-03 22:30:17,ACCEPTED
TAP-20260903-01574,00111,Ivory Cellular,00105,Ember Networks,MTC,001050000000008,40,7.0306,1.0546,2026-09-03,2026-09-03 06:18:36,ACCEPTED
TAP-20260903-01575,00111,Ivory Cellular,00105,Ember Networks,SMS_MO,001050000000013,8,0.4701,0.0705,2026-09-03,2026-09-03 13:29:54,ACCEPTED
TAP-20260903-01576,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000013,27,12.1409,1.8211,2026-09-03,2026-09-03 07:51:14,ACCEPTED
TAP-20260903-01577,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000011,22,3.7974,0.5696,2026-09-03,2026-09-03 11:21:21,REJECTED
TAP-20260903-01578,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000004,14,2.5860,0.3879,2026-09-03,2026-09-03 22:13:29,ACCEPTED
TAP-20260903-01579,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000010,15,2.6226,0.3934,2026-09-03,2026-09-03 12:29:49,REJECTED
TAP-20260903-01580,00116,Northwind Mobile,00103,Cinder Wireless,SMS_MO,001030000000011,12,0.7344,0.1102,2026-09-03,2026-09-03 10:15:14,ACCEPTED
TAP-20260903-01581,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000007,593,6.6019,0.9903,2026-09-03,2026-09-03 15:37:47,ACCEPTED
TAP-20260903-01582,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000008,40,6.6705,1.0006,2026-09-03,2026-09-03 18:37:34,ACCEPTED
TAP-20260903-01583,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000015,93,0.9456,0.1418,2026-09-03,2026-09-03 05:11:26,ACCEPTED
TAP-20260903-01584,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000001,479,5.0084,0.7513,2026-09-03,2026-09-03 15:41:15,ACCEPTED
TAP-20260903-01585,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000014,102,3.6118,0.5418,2026-09-03,2026-09-03 19:30:02,ACCEPTED
TAP-20260903-01586,00112,Juniper Mobile,00101,Aurora Telecom,SMS_MO,001010000000015,6,0.3693,0.0554,2026-09-03,2026-09-03 17:34:39,ACCEPTED
TAP-20260903-01587,00114,Lumen Wireless,00106,Fjord Telecom,MOC,001060000000009,12,5.1955,0.7793,2026-09-03,2026-09-03 22:14:36,ACCEPTED
TAP-20260903-01588,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000009,757,8.2688,1.2403,2026-09-03,2026-09-03 09:30:15,ACCEPTED
TAP-20260903-01589,00112,Juniper Mobile,00101,Aurora Telecom,MOC,001010000000001,32,14.3570,2.1535,2026-09-03,2026-09-03 14:55:12,ACCEPTED
TAP-20260903-01590,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000011,93,1.0261,0.1539,2026-09-03,2026-09-03 00:29:46,REJECTED
TAP-20260903-01591,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000002,819,9.2003,1.3800,2026-09-03,2026-09-03 03:33:15,ACCEPTED
TAP-20260903-01592,00116,Northwind Mobile,00103,Cinder Wireless,MTC,001030000000001,17,3.2360,0.4854,2026-09-03,2026-09-03 05:16:07,ACCEPTED
TAP-20260903-01593,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000003,19,7.6544,1.1482,2026-09-03,2026-09-03 08:35:09,ACCEPTED
TAP-20260903-01594,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000011,28,11.6308,1.7446,2026-09-03,2026-09-03 18:15:46,DISPUTED
TAP-20260903-01595,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000011,4,0.2324,0.0349,2026-09-03,2026-09-03 02:45:22,ACCEPTED
TAP-20260903-01596,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000006,25,4.6742,0.7011,2026-09-03,2026-09-03 07:48:15,ACCEPTED
TAP-20260903-01597,00104,Delta Cell,00113,Kestrel Telecom,SMS_MO,001130000000004,12,0.7362,0.1104,2026-09-03,2026-09-03 17:33:39,ACCEPTED
TAP-20260903-01598,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000013,18,6.9930,1.0490,2026-09-03,2026-09-03 13:55:28,ACCEPTED
TAP-20260903-01599,00116,Northwind Mobile,00101,Aurora Telecom,SMS_MO,001010000000015,7,0.4293,0.0644,2026-09-03,2026-09-03 21:07:26,ACCEPTED
TAP-20260903-01600,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000001,165,5.8552,0.8783,2026-09-03,2026-09-03 16:32:40,ACCEPTED
TAP-20260903-01601,00116,Northwind Mobile,00103,Cinder Wireless,GPRS,001030000000014,154,1.7908,0.2686,2026-09-03,2026-09-03 20:52:52,ACCEPTED
TAP-20260903-01602,00116,Northwind Mobile,00101,Aurora Telecom,MTC,001010000000011,5,0.9285,0.1393,2026-09-03,2026-09-03 20:24:11,ACCEPTED
TAP-20260903-01603,00114,Lumen Wireless,00106,Fjord Telecom,MTC,001060000000003,25,4.6615,0.6992,2026-09-03,2026-09-03 16:24:25,ACCEPTED
TAP-20260903-01604,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000008,15,5.9506,0.8926,2026-09-03,2026-09-03 18:15:07,ACCEPTED
TAP-20260903-01605,00112,Juniper Mobile,00107,Granite Mobile,MOC,001070000000005,13,5.2469,0.7870,2026-09-03,2026-09-03 00:32:17,ACCEPTED
TAP-20260903-01606,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000010,494,5.5869,0.8380,2026-09-03,2026-09-03 00:46:10,REJECTED
TAP-20260903-01607,00112,Juniper Mobile,00103,Cinder Wireless,SMS_MO,001030000000004,4,0.2588,0.0388,2026-09-03,2026-09-03 05:34:17,ACCEPTED
TAP-20260903-01608,00114,Lumen Wireless,00104,Delta Cell,SMS_MO,001040000000009,7,0.4261,0.0639,2026-09-03,2026-09-03 13:53:50,ACCEPTED
TAP-20260903-01609,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000012,751,8.4468,1.2670,2026-09-03,2026-09-03 00:59:14,ACCEPTED
TAP-20260903-01610,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000008,3,0.5049,0.0757,2026-09-03,2026-09-03 18:29:11,REJECTED
TAP-20260903-01611,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000002,802,9.2703,1.3905,2026-09-03,2026-09-03 20:09:16,ACCEPTED
TAP-20260903-01612,00116,Northwind Mobile,00101,Aurora Telecom,MTC,001010000000006,18,3.2998,0.4950,2026-09-03,2026-09-03 11:22:13,ACCEPTED
TAP-20260903-01613,00116,Northwind Mobile,00105,Ember Networks,SMS_MO,001050000000004,12,0.7111,0.1067,2026-09-03,2026-09-03 21:49:03,ACCEPTED
TAP-20260903-01614,00112,Juniper Mobile,00107,Granite Mobile,MOC,001070000000010,10,4.0669,0.6100,2026-09-03,2026-09-03 17:41:56,ACCEPTED
TAP-20260903-01615,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000007,39,15.6798,2.3520,2026-09-03,2026-09-03 10:50:41,ACCEPTED
TAP-20260903-01616,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000006,9,1.5078,0.2262,2026-09-03,2026-09-03 04:31:54,ACCEPTED
TAP-20260903-01617,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000012,881,9.7578,1.4637,2026-09-03,2026-09-03 20:25:36,ACCEPTED
TAP-20260903-01618,00116,Northwind Mobile,00105,Ember Networks,SMS_MO,001050000000007,7,0.4407,0.0661,2026-09-03,2026-09-03 18:51:16,ACCEPTED
TAP-20260903-01619,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000005,19,8.2630,1.2394,2026-09-03,2026-09-03 06:30:49,ACCEPTED
TAP-20260903-01620,00113,Kestrel Telecom,00102,Borealis Mobile,MOC,001020000000009,4,1.6147,0.2422,2026-09-03,2026-09-03 07:50:56,REJECTED
TAP-20260903-01621,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000006,3,1.2573,0.1886,2026-09-03,2026-09-03 19:43:17,ACCEPTED
TAP-20260903-01622,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000015,278,3.1897,0.4785,2026-09-03,2026-09-03 23:19:55,ACCEPTED
TAP-20260903-01623,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000011,555,6.0572,0.9086,2026-09-03,2026-09-03 08:53:58,ACCEPTED
TAP-20260903-01624,00112,Juniper Mobile,00101,Aurora Telecom,MTC,001010000000007,2,0.3362,0.0504,2026-09-03,2026-09-03 20:22:00,ACCEPTED
TAP-20260903-01625,00112,Juniper Mobile,00103,Cinder Wireless,MTC,001030000000012,5,0.9158,0.1374,2026-09-03,2026-09-03 01:09:07,ACCEPTED
TAP-20260903-01626,00114,Lumen Wireless,00106,Fjord Telecom,MOC,001060000000008,22,9.7136,1.4570,2026-09-03,2026-09-03 09:07:00,ACCEPTED
TAP-20260903-01627,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000011,35,6.0632,0.9095,2026-09-03,2026-09-03 18:52:08,ACCEPTED
TAP-20260903-01628,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000007,192,2.0999,0.3150,2026-09-03,2026-09-03 02:22:01,ACCEPTED
TAP-20260903-01629,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000014,20,8.2444,1.2367,2026-09-03,2026-09-03 17:22:05,ACCEPTED
TAP-20260903-01630,00116,Northwind Mobile,00105,Ember Networks,MTC,001050000000001,2,0.3324,0.0499,2026-09-03,2026-09-03 23:32:11,ACCEPTED
TAP-20260903-01631,00101,Aurora Telecom,00111,Ivory Cellular,GPRS,001110000000004,724,8.1853,1.2278,2026-09-03,2026-09-03 20:02:27,ACCEPTED
TAP-20260903-01632,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000002,38,6.5278,0.9792,2026-09-03,2026-09-03 13:34:46,ACCEPTED
TAP-20260903-01633,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000007,12,5.4273,0.8141,2026-09-03,2026-09-03 15:31:06,ACCEPTED
TAP-20260903-01634,00119,Quartz Mobile,00103,Cinder Wireless,SMS_MO,001030000000010,10,0.6385,0.0958,2026-09-03,2026-09-03 18:19:14,ACCEPTED
TAP-20260903-01635,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000005,459,5.1876,0.7781,2026-09-03,2026-09-03 10:24:56,ACCEPTED
TAP-20260903-01636,00111,Ivory Cellular,00101,Aurora Telecom,SMS_MO,001010000000015,1,0.0575,0.0086,2026-09-03,2026-09-03 04:25:46,ACCEPTED
TAP-20260903-01637,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000013,577,6.3494,0.9524,2026-09-03,2026-09-03 00:07:53,ACCEPTED
TAP-20260903-01638,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000013,40,7.1248,1.0687,2026-09-03,2026-09-03 16:11:56,ACCEPTED
TAP-20260903-01639,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000009,16,2.8183,0.4227,2026-09-03,2026-09-03 06:22:26,ACCEPTED
TAP-20260903-01640,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000013,128,1.2998,0.1950,2026-09-03,2026-09-03 18:06:21,DISPUTED
TAP-20260903-01641,00101,Aurora Telecom,00111,Ivory Cellular,MOC,001110000000012,36,14.5395,2.1809,2026-09-03,2026-09-03 17:42:46,ACCEPTED
TAP-20260903-01642,00112,Juniper Mobile,00101,Aurora Telecom,MTC,001010000000010,31,5.8384,0.8758,2026-09-03,2026-09-03 11:03:42,ACCEPTED
TAP-20260903-01643,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000008,24,3.9992,0.5999,2026-09-03,2026-09-03 12:11:54,ACCEPTED
TAP-20260903-01644,00114,Lumen Wireless,00104,Delta Cell,GPRS,001040000000006,269,3.0500,0.4575,2026-09-03,2026-09-03 01:13:39,ACCEPTED
TAP-20260903-01645,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000010,27,10.5940,1.5891,2026-09-03,2026-09-03 12:24:46,ACCEPTED
TAP-20260903-01646,00116,Northwind Mobile,00101,Aurora Telecom,SMS_MO,001010000000013,8,0.4561,0.0684,2026-09-03,2026-09-03 00:07:42,ACCEPTED
TAP-20260903-01647,00112,Juniper Mobile,00107,Granite Mobile,MOC,001070000000011,11,4.9177,0.7377,2026-09-03,2026-09-03 14:46:39,ACCEPTED
TAP-20260903-01648,00111,Ivory Cellular,00102,Borealis Mobile,MTC,001020000000009,33,5.8504,0.8776,2026-09-03,2026-09-03 03:24:38,ACCEPTED
TAP-20260903-01649,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000010,40,16.8864,2.5330,2026-09-03,2026-09-03 05:09:44,DISPUTED
TAP-20260903-01650,00112,Juniper Mobile,00103,Cinder Wireless,SMS_MO,001030000000009,2,0.1263,0.0189,2026-09-03,2026-09-03 08:28:45,ACCEPTED
TAP-20260903-01651,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000015,102,1.0929,0.1639,2026-09-03,2026-09-03 18:35:48,ACCEPTED
TAP-20260903-01652,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000003,7,0.4133,0.0620,2026-09-03,2026-09-03 17:18:00,ACCEPTED
TAP-20260903-01653,00111,Ivory Cellular,00105,Ember Networks,MOC,001050000000015,28,12.2187,1.8328,2026-09-03,2026-09-03 15:17:26,ACCEPTED
TAP-20260903-01654,00119,Quartz Mobile,00103,Cinder Wireless,MTC,001030000000004,17,3.0549,0.4582,2026-09-03,2026-09-03 00:26:03,ACCEPTED
TAP-20260903-01655,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000005,25,9.9593,1.4939,2026-09-03,2026-09-03 14:11:03,ACCEPTED
TAP-20260903-01656,00101,Aurora Telecom,00111,Ivory Cellular,GPRS,001110000000010,830,8.4450,1.2668,2026-09-03,2026-09-03 07:13:58,ACCEPTED
TAP-20260903-01657,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000006,7,2.9623,0.4443,2026-09-03,2026-09-03 06:05:39,ACCEPTED
TAP-20260903-01658,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000005,251,9.2443,1.3866,2026-09-03,2026-09-03 10:48:30,ACCEPTED
TAP-20260903-01659,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000011,19,8.1953,1.2293,2026-09-03,2026-09-03 14:42:36,ACCEPTED
TAP-20260903-01660,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000015,24,4.3187,0.6478,2026-09-03,2026-09-03 22:53:26,ACCEPTED
TAP-20260903-01661,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000008,758,8.9922,1.3488,2026-09-03,2026-09-03 13:34:42,ACCEPTED
TAP-20260903-01662,00101,Aurora Telecom,00111,Ivory Cellular,GPRS,001110000000015,876,9.6344,1.4452,2026-09-03,2026-09-03 07:06:36,ACCEPTED
TAP-20260903-01663,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000006,743,8.3379,1.2507,2026-09-03,2026-09-03 09:50:15,ACCEPTED
TAP-20260903-01664,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000012,99,1.0222,0.1533,2026-09-03,2026-09-03 00:39:08,ACCEPTED
TAP-20260903-01665,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000003,35,6.2661,0.9399,2026-09-03,2026-09-03 04:16:30,ACCEPTED
TAP-20260903-01666,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000005,3,0.5468,0.0820,2026-09-03,2026-09-03 10:26:00,ACCEPTED
TAP-20260903-01667,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000005,659,6.9682,1.0452,2026-09-03,2026-09-03 02:19:30,ACCEPTED
TAP-20260903-01668,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000002,40,6.6251,0.9938,2026-09-03,2026-09-03 01:29:25,ACCEPTED
TAP-20260903-01669,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000010,115,1.2078,0.1812,2026-09-03,2026-09-03 02:26:23,ACCEPTED
TAP-20260903-01670,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000005,25,10.2575,1.5386,2026-09-03,2026-09-03 14:38:15,ACCEPTED
TAP-20260903-01671,00111,Ivory Cellular,00101,Aurora Telecom,GPRS,001010000000003,574,6.7124,1.0069,2026-09-03,2026-09-03 23:03:08,ACCEPTED
TAP-20260903-01672,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000014,22,9.4848,1.4227,2026-09-03,2026-09-03 15:36:44,ACCEPTED
TAP-20260903-01673,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000012,23,4.3856,0.6578,2026-09-03,2026-09-03 13:10:56,REJECTED
TAP-20260903-01674,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000014,874,9.2357,1.3854,2026-09-03,2026-09-03 14:38:11,REJECTED
TAP-20260903-01675,00114,Lumen Wireless,00102,Borealis Mobile,MOC,001020000000007,3,1.3405,0.2011,2026-09-03,2026-09-03 11:57:56,ACCEPTED
TAP-20260903-01676,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000001,559,6.5341,0.9801,2026-09-03,2026-09-03 05:58:53,ACCEPTED
TAP-20260903-01677,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000013,522,6.0518,0.9078,2026-09-03,2026-09-03 16:19:12,DISPUTED
TAP-20260903-01678,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000003,580,5.9208,0.8881,2026-09-03,2026-09-03 16:19:15,ACCEPTED
TAP-20260903-01679,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000012,508,5.7368,0.8605,2026-09-03,2026-09-03 01:00:19,ACCEPTED
TAP-20260903-01680,00116,Northwind Mobile,00103,Cinder Wireless,SMS_MO,001030000000005,2,0.1202,0.0180,2026-09-03,2026-09-03 07:54:11,ACCEPTED
TAP-20260903-01681,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000013,25,11.0591,1.6589,2026-09-03,2026-09-03 19:11:44,ACCEPTED
TAP-20260903-01682,00112,Juniper Mobile,00103,Cinder Wireless,SMS_MO,001030000000009,11,0.6332,0.0950,2026-09-03,2026-09-03 20:18:34,DISPUTED
TAP-20260903-01683,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000005,3,1.3490,0.2024,2026-09-03,2026-09-03 02:02:06,ACCEPTED
TAP-20260903-01684,00104,Delta Cell,00113,Kestrel Telecom,MOC,001130000000015,7,2.7933,0.4190,2026-09-03,2026-09-03 11:01:08,ACCEPTED
TAP-20260903-01685,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000014,791,8.5205,1.2781,2026-09-03,2026-09-03 22:06:27,ACCEPTED
TAP-20260903-01686,00102,Borealis Mobile,00114,Lumen Wireless,MOC,001140000000011,4,1.6656,0.2498,2026-09-03,2026-09-03 09:32:25,DISPUTED
TAP-20260903-01687,00103,Cinder Wireless,00112,Juniper Mobile,GPRS,001120000000006,507,5.1525,0.7729,2026-09-03,2026-09-03 04:27:51,ACCEPTED
TAP-20260903-01688,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000010,26,10.0815,1.5122,2026-09-03,2026-09-03 09:40:41,ACCEPTED
TAP-20260903-01689,00114,Lumen Wireless,00106,Fjord Telecom,SMS_MO,001060000000008,1,0.0637,0.0096,2026-09-03,2026-09-03 16:24:27,ACCEPTED
TAP-20260903-01690,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000008,522,5.7124,0.8569,2026-09-03,2026-09-03 08:41:12,ACCEPTED
TAP-20260903-01691,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000001,23,10.3256,1.5488,2026-09-03,2026-09-03 21:01:57,ACCEPTED
TAP-20260903-01692,00114,Lumen Wireless,00104,Delta Cell,MOC,001040000000010,32,14.4134,2.1620,2026-09-03,2026-09-03 05:06:27,ACCEPTED
TAP-20260903-01693,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000004,35,6.7544,1.0132,2026-09-03,2026-09-03 08:06:32,ACCEPTED
TAP-20260903-01694,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000010,33,13.0724,1.9609,2026-09-03,2026-09-03 07:27:49,ACCEPTED
TAP-20260903-01695,00104,Delta Cell,00113,Kestrel Telecom,SMS_MO,001130000000002,3,0.1785,0.0268,2026-09-03,2026-09-03 02:46:26,ACCEPTED
TAP-20260903-01696,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000003,863,8.9619,1.3443,2026-09-03,2026-09-03 19:46:45,ACCEPTED
TAP-20260903-01697,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000002,3,0.1894,0.0284,2026-09-03,2026-09-03 23:58:22,ACCEPTED
TAP-20260903-01698,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000009,171,1.8946,0.2842,2026-09-03,2026-09-03 16:32:16,ACCEPTED
TAP-20260903-01699,00102,Borealis Mobile,00114,Lumen Wireless,GPRS,001140000000009,151,1.6872,0.2531,2026-09-03,2026-09-03 11:50:12,ACCEPTED
TAP-20260903-01700,00107,Granite Mobile,00108,Harbor Wireless,SMS_MO,001080000000002,3,0.1870,0.0280,2026-09-03,2026-09-03 04:00:20,ACCEPTED
TAP-20260903-01701,00116,Northwind Mobile,00105,Ember Networks,GPRS,001050000000012,18,0.2131,0.0320,2026-09-03,2026-09-03 04:44:29,ACCEPTED
TAP-20260903-01702,00116,Northwind Mobile,00103,Cinder Wireless,MOC,001030000000015,2,0.8076,0.1211,2026-09-03,2026-09-03 18:52:34,ACCEPTED
TAP-20260903-01703,00103,Cinder Wireless,00112,Juniper Mobile,MTC,001120000000010,2,0.3592,0.0539,2026-09-03,2026-09-03 00:30:23,ACCEPTED
TAP-20260903-01704,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000015,243,2.7724,0.4159,2026-09-03,2026-09-03 10:06:22,ACCEPTED
TAP-20260903-01705,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000013,5,0.8941,0.1341,2026-09-03,2026-09-03 13:01:33,ACCEPTED
TAP-20260903-01706,00112,Juniper Mobile,00103,Cinder Wireless,MTC,001030000000001,6,1.0099,0.1515,2026-09-03,2026-09-03 20:01:28,DISPUTED
TAP-20260903-01707,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000013,25,4.2041,0.6306,2026-09-03,2026-09-03 20:10:00,ACCEPTED
TAP-20260903-01708,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000005,2,0.9013,0.1352,2026-09-03,2026-09-03 08:28:12,ACCEPTED
TAP-20260903-01709,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000004,33,14.8101,2.2215,2026-09-03,2026-09-03 08:25:50,ACCEPTED
TAP-20260903-01710,00112,Juniper Mobile,00107,Granite Mobile,GPRS,001070000000012,214,2.5235,0.3785,2026-09-03,2026-09-03 19:27:10,ACCEPTED
TAP-20260903-01711,00112,Juniper Mobile,00101,Aurora Telecom,SMS_MO,001010000000005,10,0.5657,0.0849,2026-09-03,2026-09-03 10:10:10,ACCEPTED
TAP-20260903-01712,00113,Kestrel Telecom,00104,Delta Cell,SMS_MO,001040000000006,1,0.0570,0.0086,2026-09-03,2026-09-03 20:07:27,ACCEPTED
TAP-20260903-01713,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000004,23,3.8279,0.5742,2026-09-03,2026-09-03 08:32:53,ACCEPTED
TAP-20260903-01714,00113,Kestrel Telecom,00108,Harbor Wireless,MTC,001080000000008,37,6.9491,1.0424,2026-09-03,2026-09-03 02:08:42,ACCEPTED
TAP-20260903-01715,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000012,12,0.6633,0.0995,2026-09-03,2026-09-03 20:10:29,ACCEPTED
TAP-20260903-01716,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000010,7,1.2332,0.1850,2026-09-03,2026-09-03 09:23:50,ACCEPTED
TAP-20260903-01717,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000005,24,4.1236,0.6185,2026-09-03,2026-09-03 17:53:48,ACCEPTED
TAP-20260903-01718,00114,Lumen Wireless,00102,Borealis Mobile,GPRS,001020000000004,646,6.6707,1.0006,2026-09-03,2026-09-03 06:35:02,ACCEPTED
TAP-20260903-01719,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000015,813,8.5622,1.2843,2026-09-03,2026-09-03 01:36:54,ACCEPTED
TAP-20260903-01720,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000011,9,0.0978,0.0147,2026-09-03,2026-09-03 12:46:07,REJECTED
TAP-20260903-01721,00107,Granite Mobile,00105,Ember Networks,MOC,001050000000001,9,3.7188,0.5578,2026-09-03,2026-09-03 23:32:33,ACCEPTED
TAP-20260903-01722,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000010,106,1.1807,0.1771,2026-09-03,2026-09-03 12:37:25,ACCEPTED
TAP-20260903-01723,00114,Lumen Wireless,00104,Delta Cell,MOC,001040000000003,12,5.0057,0.7509,2026-09-03,2026-09-03 17:51:03,ACCEPTED
TAP-20260903-01724,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000001,785,8.1265,1.2190,2026-09-03,2026-09-03 15:36:51,ACCEPTED
TAP-20260903-01725,00102,Borealis Mobile,00114,Lumen Wireless,MTC,001140000000001,40,6.7347,1.0102,2026-09-03,2026-09-03 01:22:31,ACCEPTED
TAP-20260903-01726,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000004,23,4.2229,0.6334,2026-09-03,2026-09-03 08:23:58,ACCEPTED
TAP-20260903-01727,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000010,27,10.9592,1.6439,2026-09-03,2026-09-03 23:38:51,ACCEPTED
