TAP_FILE_ID,SENDER_PLMN,SENDER_NAME,RECIPIENT_PLMN,RECIPIENT_NAME,EVENT_TYPE,IMSI,CHARGED_UNITS,CHARGE_SDR,TAX_SDR,EVENT_DATE,EVENT_AT,SETTLEMENT_STATUS
TAP-20260902-00945,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000001,24,4.6638,0.6996,2026-09-02,2026-09-02 17:33:06,ACCEPTED
TAP-20260902-00946,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000015,152,1.7512,0.2627,2026-09-02,2026-09-02 07:32:05,ACCEPTED
TAP-20260902-00947,00114,Lumen Wireless,00106,Fjord Telecom,GPRS,001060000000010,376,4.2713,0.6407,2026-09-02,2026-09-02 18:01:24,ACCEPTED
TAP-20260902-00948,00111,Ivory Cellular,00102,Borealis Mobile,SMS_MO,001020000000005,6,0.3554,0.0533,2026-09-02,2026-09-02 03:08:33,ACCEPTED
TAP-20260902-00949,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000009,38,16.4272,2.4641,2026-09-02,2026-09-02 06:51:24,ACCEPTED
TAP-20260902-00950,00116,Northwind Mobile,00103,Cinder Wireless,GPRS,001030000000010,529,5.6513,0.8477,2026-09-02,2026-09-02 20:28:33,ACCEPTED
TAP-20260902-00951,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000014,38,7.0957,1.0644,2026-09-02,2026-09-02 15:50:53,ACCEPTED
TAP-20260902-00952,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000011,28,4.8694,0.7304,2026-09-02,2026-09-02 08:33:50,ACCEPTED
TAP-20260902-00953,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000004,23,4.2507,0.6376,2026-09-02,2026-09-02 06:09:29,ACCEPTED
TAP-20260902-00954,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000009,33,5.7771,0.8666,2026-09-02,2026-09-02 14:57:29,ACCEPTED
TAP-20260902-00955,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000013,12,2.2405,0.3361,2026-09-02,2026-09-02 12:44:48,ACCEPTED
TAP-20260902-00956,00116,Northwind Mobile,00105,Ember Networks,GPRS,001050000000013,423,4.4978,0.6747,2026-09-02,2026-09-02 00:34:34,ACCEPTED
TAP-20260902-00957,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000006,24,10.5976,1.5896,2026-09-02,2026-09-02 12:49:21,ACCEPTED
TAP-20260902-00958,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000010,715,8.2271,1.2341,2026-09-02,2026-09-02 18:39:55,ACCEPTED
TAP-20260902-00959,00116,Northwind Mobile,00101,Aurora Telecom,MTC,001010000000007,22,4.2484,0.6373,2026-09-02,2026-09-02 04:14:41,ACCEPTED
TAP-20260902-00960,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000012,23,9.8092,1.4714,2026-09-02,2026-09-02 15:23:13,ACCEPTED
TAP-20260902-00961,00101,Aurora Telecom,00111,Ivory Cellular,MTC,001110000000005,27,4.8820,0.7323,2026-09-02,2026-09-02 03:09:09,ACCEPTED
TAP-20260902-00962,00101,Aurora Telecom,00111,Ivory Cellular,MTC,001110000000014,19,3.6160,0.5424,2026-09-02,2026-09-02 07:47:34,ACCEPTED
TAP-20260902-00963,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000015,33,13.5585,2.0338,2026-09-02,2026-09-02 11:07:38,ACCEPTED
TAP-20260902-00964,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000002,21,3.9627,0.5944,2026-09-02,2026-09-02 22:01:55,DISPUTED
TAP-20260902-00965,00114,Lumen Wireless,00104,Delta Cell,MOC,001040000000007,20,8.6352,1.2953,2026-09-02,2026-09-02 10:09:49,ACCEPTED
TAP-20260902-00966,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000011,7,3.0909,0.4636,2026-09-02,2026-09-02 01:04:17,ACCEPTED
TAP-20260902-00967,00111,Ivory Cellular,00101,Aurora Telecom,GPRS,001010000000002,539,6.3354,0.9503,2026-09-02,2026-09-02 08:32:02,ACCEPTED
TAP-20260902-00968,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000001,4,0.2247,0.0337,2026-09-02,2026-09-02 11:02:38,ACCEPTED
TAP-20260902-00969,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000009,35,15.5753,2.3363,2026-09-02,2026-09-02 13:36:46,ACCEPTED
TAP-20260902-00970,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000010,30,13.1873,1.9781,2026-09-02,2026-09-02 18:05:20,REJECTED
TAP-20260902-00971,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000003,38,16.3073,2.4461,2026-09-02,2026-09-02 06:24:24,ACCEPTED
TAP-20260902-00972,00114,Lumen Wireless,00106,Fjord Telecom,SMS_MO,001060000000004,7,0.3903,0.0585,2026-09-02,2026-09-02 09:49:11,ACCEPTED
TAP-20260902-00973,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000003,246,2.5305,0.3796,2026-09-02,2026-09-02 08:26:21,ACCEPTED
TAP-20260902-00974,00114,Lumen Wireless,00106,Fjord Telecom,MTC,001060000000012,24,4.1252,0.6188,2026-09-02,2026-09-02 17:32:13,ACCEPTED
TAP-20260902-00975,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000008,847,9.0519,1.3578,2026-09-02,2026-09-02 05:57:54,ACCEPTED
TAP-20260902-00976,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000012,7,0.4004,0.0601,2026-09-02,2026-09-02 10:11:30,ACCEPTED
TAP-20260902-00977,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000005,391,4.5986,0.6898,2026-09-02,2026-09-02 16:31:28,ACCEPTED
TAP-20260902-00978,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000015,39,16.0587,2.4088,2026-09-02,2026-09-02 23:44:15,ACCEPTED
TAP-20260902-00979,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000011,15,6.3342,0.9501,2026-09-02,2026-09-02 10:51:24,ACCEPTED
TAP-20260902-00980,00103,Cinder Wireless,00112,Juniper Mobile,GPRS,001120000000011,895,10.5461,1.5819,2026-09-02,2026-09-02 22:30:42,ACCEPTED
TAP-20260902-00981,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000011,739,7.7733,1.1660,2026-09-02,2026-09-02 03:40:15,ACCEPTED
TAP-20260902-00982,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000010,35,13.9862,2.0979,2026-09-02,2026-09-02 01:12:30,REJECTED
TAP-20260902-00983,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000011,6,1.0290,0.1543,2026-09-02,2026-09-02 03:24:35,ACCEPTED
TAP-20260902-00984,00113,Kestrel Telecom,00104,Delta Cell,SMS_MO,001040000000002,7,0.4128,0.0619,2026-09-02,2026-09-02 14:29:27,ACCEPTED
TAP-20260902-00985,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000008,34,6.5754,0.9863,2026-09-02,2026-09-02 06:37:01,ACCEPTED
TAP-20260902-00986,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000014,34,14.7969,2.2195,2026-09-02,2026-09-02 17:31:52,ACCEPTED
TAP-20260902-00987,00104,Delta Cell,00113,Kestrel Telecom,MOC,001130000000002,7,2.8904,0.4336,2026-09-02,2026-09-02 05:00:06,ACCEPTED
TAP-20260902-00988,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000014,36,16.0924,2.4139,2026-09-02,2026-09-02 19:29:40,ACCEPTED
TAP-20260902-00989,00113,Kestrel Telecom,00108,Harbor Wireless,SMS_MO,001080000000001,1,0.0574,0.0086,2026-09-02,2026-09-02 08:37:10,ACCEPTED
TAP-20260902-00990,00111,Ivory Cellular,00101,Aurora Telecom,SMS_MO,001010000000001,2,0.1107,0.0166,2026-09-02,2026-09-02 23:11:07,ACCEPTED
TAP-20260902-00991,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000001,400,4.7447,0.7117,2026-09-02,2026-09-02 12:30:59,ACCEPTED
TAP-20260902-00992,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000014,10,4.5273,0.6791,2026-09-02,2026-09-02 00:02:58,ACCEPTED
TAP-20260902-00993,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000010,2,0.7988,0.1198,2026-09-02,2026-09-02 09:41:10,ACCEPTED
TAP-20260902-00994,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000007,1,0.1766,0.0265,2026-09-02,2026-09-02 08:07:28,ACCEPTED
TAP-20260902-00995,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000006,20,8.9643,1.3446,2026-09-02,2026-09-02 14:08:07,ACCEPTED
TAP-20260902-00996,00108,Harbor Wireless,00107,Granite Mobile,SMS_MO,001070000000003,4,0.2355,0.0353,2026-09-02,2026-09-02 12:51:30,ACCEPTED
TAP-20260902-00997,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000009,656,7.6189,1.1428,2026-09-02,2026-09-02 11:17:11,ACCEPTED
TAP-20260902-00998,00114,Lumen Wireless,00104,Delta Cell,MOC,001040000000009,26,10.4372,1.5656,2026-09-02,2026-09-02 09:21:48,ACCEPTED
TAP-20260902-00999,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000014,15,5.8170,0.8726,2026-09-02,2026-09-02 02:21:22,ACCEPTED
TAP-20260902-01000,00104,Delta Cell,00113,Kestrel Telecom,SMS_MO,001130000000001,2,0.1282,0.0192,2026-09-02,2026-09-02 06:27:03,ACCEPTED
TAP-20260902-01001,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000011,8,3.1124,0.4669,2026-09-02,2026-09-02 18:51:34,ACCEPTED
TAP-20260902-01002,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000012,9,0.5453,0.0818,2026-09-02,2026-09-02 16:09:06,ACCEPTED
TAP-20260902-01003,00113,Kestrel Telecom,00104,Delta Cell,SMS_MO,001040000000014,7,0.4277,0.0642,2026-09-02,2026-09-02 11:49:07,ACCEPTED
TAP-20260902-01004,00107,Granite Mobile,00105,Ember Networks,SMS_MO,001050000000012,12,0.7245,0.1087,2026-09-02,2026-09-02 12:58:43,ACCEPTED
TAP-20260902-01005,00114,Lumen Wireless,00106,Fjord Telecom,MTC,001060000000002,10,1.8648,0.2797,2026-09-02,2026-09-02 13:29:09,ACCEPTED
TAP-20260902-01006,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000014,35,13.6918,2.0538,2026-09-02,2026-09-02 22:45:22,ACCEPTED
TAP-20260902-01007,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000014,17,6.9349,1.0402,2026-09-02,2026-09-02 05:42:33,ACCEPTED
TAP-20260902-01008,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000008,368,12.3402,1.8510,2026-09-02,2026-09-02 23:06:23,ACCEPTED
TAP-20260902-01009,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000001,2,0.8358,0.1254,2026-09-02,2026-09-02 07:37:48,ACCEPTED
TAP-20260902-01010,00112,Juniper Mobile,00103,CINDER WIRELESS,MOC,001030000000010,19,7.5581,1.1337,2026-09-02,2026-09-02 06:24:29,ACCEPTED
TAP-20260902-01011,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000001,24,9.5562,1.4334,2026-09-02,2026-09-02 17:04:22,ACCEPTED
TAP-20260902-01012,00116,Northwind Mobile,00101,Aurora Telecom,SMS_MO,001010000000012,5,0.2949,0.0442,2026-09-02,2026-09-02 00:44:56,ACCEPTED
TAP-20260902-01013,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000001,40,17.4153,2.6123,2026-09-02,2026-09-02 22:56:07,ACCEPTED
TAP-20260902-01014,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000009,4,1.7133,0.2570,2026-09-02,2026-09-02 16:53:39,ACCEPTED
TAP-20260902-01015,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000010,7,0.4524,0.0679,2026-09-02,2026-09-02 15:22:43,ACCEPTED
TAP-20260902-01016,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000014,8,1.4746,0.2212,2026-09-02,2026-09-02 02:12:01,ACCEPTED
TAP-20260902-01017,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000007,15,6.8028,1.0204,2026-09-02,2026-09-02 19:54:15,ACCEPTED
TAP-20260902-01018,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000006,15,2.5070,0.3760,2026-09-02,2026-09-02 09:29:59,REJECTED
TAP-20260902-01019,00101,Aurora Telecom,00111,Ivory Cellular,MOC,001110000000005,34,13.4456,2.0168,2026-09-02,2026-09-02 22:44:39,ACCEPTED
TAP-20260902-01020,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000002,40,17.5296,2.6294,2026-09-02,2026-09-02 11:43:57,ACCEPTED
TAP-20260902-01021,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000012,273,3.1138,0.4671,2026-09-02,2026-09-02 13:43:32,ACCEPTED
TAP-20260902-01022,00112,Juniper Mobile,00103,Cinder Wireless.,GPRS,001030000000008,33,0.3843,0.0576,2026-09-02,2026-09-02 23:49:17,ACCEPTED
TAP-20260902-01023,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000012,20,9.0371,1.3556,2026-09-02,2026-09-02 09:42:35,ACCEPTED
TAP-20260902-01024,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000012,26,0.2734,0.0410,2026-09-02,2026-09-02 12:36:50,ACCEPTED
TAP-20260902-01025,00102,Borealis Mobile,00114,Lumen Wireless,MTC,001140000000015,28,4.7126,0.7069,2026-09-02,2026-09-02 09:26:11,ACCEPTED
TAP-20260902-01026,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000003,33,13.0884,1.9633,2026-09-02,2026-09-02 18:55:27,ACCEPTED
TAP-20260902-01027,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000015,6,2.3667,0.3550,2026-09-02,2026-09-02 15:44:16,ACCEPTED
TAP-20260902-01028,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000006,35,5.8298,0.8745,2026-09-02,2026-09-02 07:57:48,ACCEPTED
TAP-20260902-01029,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000014,21,9.3271,1.3991,2026-09-02,2026-09-02 06:28:30,ACCEPTED
TAP-20260902-01030,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000010,16,3.0968,0.4645,2026-09-02,2026-09-02 02:19:04,REJECTED
TAP-20260902-01031,00114,Lumen Wireless,00106,Fjord Telecom,GPRS,001060000000004,142,1.5010,0.2251,2026-09-02,2026-09-02 01:00:31,ACCEPTED
TAP-20260902-01032,00113,Kestrel Telecom,00102,Borealis Mobile,SMS_MO,001020000000004,2,0.1232,0.0185,2026-09-02,2026-09-02 11:35:41,REJECTED
TAP-20260902-01033,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000008,49,0.5566,0.0835,2026-09-02,2026-09-02 23:16:48,ACCEPTED
TAP-20260902-01034,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000003,433,4.4297,0.6645,2026-09-02,2026-09-02 20:55:04,ACCEPTED
TAP-20260902-01035,00116,Northwind Mobile,00101,Aurora Telecom,MTC,001010000000014,14,2.6085,0.3913,2026-09-02,2026-09-02 07:15:21,ACCEPTED
TAP-20260902-01036,00112,Juniper Mobile,00101,Aurora Telecom,MTC,001010000000001,27,4.7931,0.7190,2026-09-02,2026-09-02 11:58:22,ACCEPTED
TAP-20260902-01037,00111,Ivory Cellular,00105,Ember Networks,SMS_MO,001050000000012,6,0.3837,0.0576,2026-09-02,2026-09-02 00:42:24,ACCEPTED
TAP-20260902-01038,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000012,20,8.1426,1.2214,2026-09-02,2026-09-02 12:01:18,ACCEPTED
TAP-20260902-01039,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000002,462,15.9823,2.3973,2026-09-02,2026-09-02 18:00:56,ACCEPTED
TAP-20260902-01040,00112,Juniper Mobile,00103,CINDER WIRELESS,MOC,001030000000012,19,8.1721,1.2258,2026-09-02,2026-09-02 00:01:00,ACCEPTED
TAP-20260902-01041,00107,Granite Mobile,00105,Ember Networks,GPRS,001050000000003,555,6.5923,0.9888,2026-09-02,2026-09-02 16:16:15,ACCEPTED
TAP-20260902-01042,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000005,33,13.3063,1.9959,2026-09-02,2026-09-02 12:26:45,ACCEPTED
TAP-20260902-01043,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000002,2,0.1224,0.0184,2026-09-02,2026-09-02 16:32:09,ACCEPTED
TAP-20260902-01044,00116,Northwind Mobile,00105,Ember Networks,GPRS,001050000000011,817,9.6038,1.4406,2026-09-02,2026-09-02 20:16:24,ACCEPTED
TAP-20260902-01045,00107,Granite Mobile,00105,Ember Networks,GPRS,001050000000005,886,10.2048,1.5307,2026-09-02,2026-09-02 17:37:42,ACCEPTED
TAP-20260902-01046,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000005,370,4.1977,0.6297,2026-09-02,2026-09-02 04:35:05,ACCEPTED
TAP-20260902-01047,00111,Ivory Cellular,00102,Borealis Mobile,MTC,001020000000002,8,1.4198,0.2130,2026-09-02,2026-09-02 03:09:45,ACCEPTED
TAP-20260902-01048,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000014,18,3.0915,0.4637,2026-09-02,2026-09-02 15:24:12,ACCEPTED
TAP-20260902-01049,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000009,791,8.1409,1.2211,2026-09-02,2026-09-02 19:02:57,ACCEPTED
TAP-20260902-01050,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000009,32,14.0078,2.1012,2026-09-02,2026-09-02 22:40:50,ACCEPTED
TAP-20260902-01051,00112,Juniper Mobile,00103,Cinder Wireless,MTC,001030000000009,20,3.6780,0.5517,2026-09-02,2026-09-02 16:56:46,ACCEPTED
TAP-20260902-01052,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000007,7,0.4525,0.0679,2026-09-02,2026-09-02 20:34:12,ACCEPTED
TAP-20260902-01053,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000004,695,8.1701,1.2255,2026-09-02,2026-09-02 17:12:17,ACCEPTED
TAP-20260902-01054,00116,Northwind Mobile,00103,CINDER WIRELESS,GPRS,001030000000001,197,2.3232,0.3485,2026-09-02,2026-09-02 02:58:49,ACCEPTED
TAP-20260902-01055,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000001,23,4.2589,0.6388,2026-09-02,2026-09-02 15:27:09,ACCEPTED
TAP-20260902-01056,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000010,412,4.5388,0.6808,2026-09-02,2026-09-02 19:51:24,ACCEPTED
TAP-20260902-01057,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000011,20,3.3407,0.5011,2026-09-02,2026-09-02 14:41:26,ACCEPTED
TAP-20260902-01058,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000002,428,4.3940,0.6591,2026-09-02,2026-09-02 02:23:10,ACCEPTED
TAP-20260902-01059,00119,Quartz Mobile,00103,CINDER WIRELESS,GPRS,001030000000013,7,0.0788,0.0118,2026-09-02,2026-09-02 13:12:25,ACCEPTED
TAP-20260902-01060,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000009,35,6.3066,0.9460,2026-09-02,2026-09-02 12:37:43,REJECTED
TAP-20260902-01061,00114,Lumen Wireless,00104,Delta Cell,GPRS,001040000000005,661,6.9947,1.0492,2026-09-02,2026-09-02 13:27:33,ACCEPTED
TAP-20260902-01062,00114,Lumen Wireless,00102,Borealis Mobile,MTC,001020000000014,24,4.1333,0.6200,2026-09-02,2026-09-02 21:59:50,ACCEPTED
TAP-20260902-01063,00114,Lumen Wireless,00102,Borealis Mobile,MOC,001020000000010,36,15.7849,2.3677,2026-09-02,2026-09-02 03:17:23,ACCEPTED
TAP-20260902-01064,00114,Lumen Wireless,00104,Delta Cell,SMS_MO,001040000000012,9,0.5702,0.0855,2026-09-02,2026-09-02 10:03:28,ACCEPTED
TAP-20260902-01065,00112,Juniper Mobile,00101,Aurora Telecom,MOC,001010000000012,31,14.0611,2.1092,2026-09-02,2026-09-02 18:31:59,ACCEPTED
TAP-20260902-01066,00114,Lumen Wireless,00104,Delta Cell,MTC,001040000000002,3,0.5618,0.0843,2026-09-02,2026-09-02 03:31:29,ACCEPTED
TAP-20260902-01067,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000010,716,8.3167,1.2475,2026-09-02,2026-09-02 00:45:55,ACCEPTED
TAP-20260902-01068,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000009,31,12.8666,1.9300,2026-09-02,2026-09-02 06:45:03,ACCEPTED
TAP-20260902-01069,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000004,38,6.5937,0.9891,2026-09-02,2026-09-02 06:39:07,ACCEPTED
TAP-20260902-01070,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000009,26,4.9978,0.7497,2026-09-02,2026-09-02 18:40:58,ACCEPTED
TAP-20260902-01071,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000005,357,3.6957,0.5544,2026-09-02,2026-09-02 07:39:24,REJECTED
TAP-20260902-01072,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000007,743,25.9267,3.8890,2026-09-02,2026-09-02 02:53:42,ACCEPTED
TAP-20260902-01073,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000012,50,0.5317,0.0798,2026-09-02,2026-09-02 20:29:47,ACCEPTED
TAP-20260902-01074,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000010,27,10.8618,1.6293,2026-09-02,2026-09-02 06:42:53,ACCEPTED
TAP-20260902-01075,00111,Ivory Cellular,00105,Ember Networks,MTC,001050000000009,5,0.9514,0.1427,2026-09-02,2026-09-02 08:43:03,ACCEPTED
TAP-20260902-01076,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000006,19,3.2241,0.4836,2026-09-02,2026-09-02 09:49:38,DISPUTED
TAP-20260902-01077,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000003,897,9.5720,1.4358,2026-09-02,2026-09-02 11:31:33,ACCEPTED
TAP-20260902-01078,00108,Harbor Wireless,00107,Granite Mobile,SMS_MO,001070000000008,12,0.7045,0.1057,2026-09-02,2026-09-02 07:20:37,ACCEPTED
TAP-20260902-01079,00114,Lumen Wireless,00102,Borealis Mobile,SMS_MO,001020000000002,3,0.1872,0.0281,2026-09-02,2026-09-02 11:12:01,ACCEPTED
TAP-20260902-01080,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000012,3,0.5001,0.0750,2026-09-02,2026-09-02 04:40:58,ACCEPTED
TAP-20260902-01081,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000001,40,16.5135,2.4770,2026-09-02,2026-09-02 21:09:59,ACCEPTED
TAP-20260902-01082,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000003,6,1.1498,0.1725,2026-09-02,2026-09-02 21:07:53,ACCEPTED
TAP-20260902-01083,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000005,21,3.4849,0.5227,2026-09-02,2026-09-02 10:20:02,ACCEPTED
TAP-20260902-01084,00114,Lumen Wireless,00106,Fjord Telecom,GPRS,001060000000005,495,5.8805,0.8821,2026-09-02,2026-09-02 23:25:30,ACCEPTED
TAP-20260902-01085,00114,Lumen Wireless,00104,Delta Cell,GPRS,001040000000006,828,9.0211,1.3532,2026-09-02,2026-09-02 14:15:52,ACCEPTED
TAP-20260902-01086,00116,Northwind Mobile,00103,Cinder Wireless.,MTC,001030000000003,31,5.6496,0.8474,2026-09-02,2026-09-02 07:56:39,ACCEPTED
TAP-20260902-01087,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000013,821,9.3749,1.4062,2026-09-02,2026-09-02 16:16:19,ACCEPTED
TAP-20260902-01088,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000013,197,2.1854,0.3278,2026-09-02,2026-09-02 14:01:54,ACCEPTED
TAP-20260902-01089,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000009,32,5.7392,0.8609,2026-09-02,2026-09-02 00:29:08,ACCEPTED
TAP-20260902-01090,00113,Kestrel Telecom,00102,Borealis Mobile,SMS_MO,001020000000011,2,0.1209,0.0181,2026-09-02,2026-09-02 06:07:39,ACCEPTED
TAP-20260902-01091,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000005,10,4.1151,0.6173,2026-09-02,2026-09-02 23:18:08,ACCEPTED
TAP-20260902-01092,00113,Kestrel Telecom,00104,Delta Cell,SMS_MO,001040000000007,1,0.0626,0.0094,2026-09-02,2026-09-02 08:35:01,REJECTED
TAP-20260902-01093,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000006,21,4.0544,0.6082,2026-09-02,2026-09-02 12:22:13,REJECTED
TAP-20260902-01094,00114,Lumen Wireless,00104,Delta Cell,MTC,001040000000010,36,6.3195,0.9479,2026-09-02,2026-09-02 14:23:30,ACCEPTED
TAP-20260902-01095,00103,Cinder Wireless,00112,Juniper Mobile,MTC,001120000000012,23,4.1026,0.6154,2026-09-02,2026-09-02 02:34:00,ACCEPTED
TAP-20260902-01096,00113,Kestrel Telecom,00108,Harbor Wireless,MTC,001080000000002,35,5.8663,0.8799,2026-09-02,2026-09-02 11:55:49,ACCEPTED
TAP-20260902-01097,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000013,26,10.2301,1.5345,2026-09-02,2026-09-02 05:32:20,ACCEPTED
TAP-20260902-01098,00116,Northwind Mobile,00103,Cinder Wireless.,SMS_MO,001030000000007,10,0.6113,0.0917,2026-09-02,2026-09-02 02:26:31,ACCEPTED
TAP-20260902-01099,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000006,114,1.2530,0.1879,2026-09-02,2026-09-02 15:35:02,ACCEPTED
TAP-20260902-01100,00111,Ivory Cellular,00102,Borealis Mobile,SMS_MO,001020000000003,9,0.5460,0.0819,2026-09-02,2026-09-02 03:43:48,ACCEPTED
TAP-20260902-01101,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000013,39,16.7496,2.5124,2026-09-02,2026-09-02 05:17:48,ACCEPTED
TAP-20260902-01102,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000002,11,4.7677,0.7152,2026-09-02,2026-09-02 10:43:48,ACCEPTED
TAP-20260902-01103,00119,Quartz Mobile,00103,CINDER WIRELESS,GPRS,001030000000006,406,4.6349,0.6952,2026-09-02,2026-09-02 08:28:20,ACCEPTED
TAP-20260902-01104,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000011,519,17.6976,2.6546,2026-09-02,2026-09-02 14:39:34,ACCEPTED
TAP-20260902-01105,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000002,36,6.5436,0.9815,2026-09-02,2026-09-02 09:45:00,ACCEPTED
TAP-20260902-01106,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000009,37,14.9009,2.2351,2026-09-02,2026-09-02 11:10:44,ACCEPTED
